function	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	description
K05366	95.2940	0.0000	53.9280	0.0000	331.1659	11.0480	112.5411	156.1967	19.0104	394.0999	58.3004	536.4386	231.0494	402.1596	436.1484	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K05367	32.7792	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8883	8.1810	9.0231	0.0000	306.4924	14.5383	0.0000	203.6731	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]
K05368	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.8757	0.0000	482.3389	7.2146	91.7326	0.0000	0.1890	fre, ubiB; aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41]
K05375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	75.2375	0.0000	0.0000	0.0000	0.0000	0.0000	mbtH, nocI; MbtH protein
K05396	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	110.8654	6.3102	0.0000	236.6016	4.6101	61.5775	9.8504	11.7544	dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
K05403	6.6612	36.3433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.6937	38.0094	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05404	2.8542	0.0000	103.8005	187.8345	23.3748	158.8601	90.9345	0.0000	41.5317	0.0000	0.0000	0.1608	0.0000	83.8634	0.0000	-
K05456	314.4749	2125.9908	124.2571	67.6970	349.2791	0.0000	564.3824	15.2250	94.7344	411.5556	0.0000	6.3349	0.0000	185.4919	0.0000	-
K05466	0.0000	0.0000	0.0000	197.2607	0.0000	113.8697	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05495	9.2475	25.2270	257.6381	309.0028	17.4052	253.4779	124.7312	0.0000	226.3462	4.3972	0.0000	0.0000	0.0000	150.3329	0.0000	-
K05496	0.0000	0.0000	327.9475	472.8936	35.7479	322.0510	145.8819	0.0000	284.1068	0.0000	0.0000	0.0000	0.0000	383.9819	0.0000	BMP3; bone morphogenetic protein 3
K05503	20.2038	172.0988	302.9324	122.0952	15.8702	164.4534	228.4889	2.4765	118.1556	0.0000	0.0000	0.0000	0.0000	125.4011	0.3103	-
K05504	62.2607	258.0726	318.2594	407.4382	21.9355	219.0070	118.8119	0.0000	201.9029	89.9679	0.0000	0.0000	0.0000	215.8153	0.2327	-
K05515	107.5722	0.0000	7.8613	0.0000	23.7943	0.0000	154.9342	669.1709	9.6214	25.2093	166.1182	384.4514	346.3530	52.7052	85.5375	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05522	376.7458	292.9667	0.0000	0.0000	17.9140	27.6248	0.0000	13.9605	205.3107	423.3593	305.2015	101.9943	155.4568	0.0000	291.4035	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
K05523	35.9174	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.1428	106.6602	9.7594	300.6909	4.0702	91.3625	0.0000	27.3451	hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.1849	0.0000	0.0000	263.2414	0.5225	38.4597	0.0000	8.3067	astE; succinylglutamate desuccinylase [EC:3.5.1.96]
K05549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8887	benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-]
K05550	8.7689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.0727	0.0000	0.0000	7.3192	benB-xylY; benzoate/toluate 1,2-dioxygenase subunit beta [EC:1.14.12.10 1.14.12.-]
K05576	133.7984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6746	0.0000	0.0000	68.0074	ndhE; NAD(P)H-quinone oxidoreductase subunit 4L [EC:1.6.5.3]
K05577	2.7128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2204	0.0000	2.4638	0.0000	131.6358	0.0000	0.0000	0.9427	ndhF; NAD(P)H-quinone oxidoreductase subunit 5 [EC:1.6.5.3]
K05592	512.6127	265.4655	278.1503	9.6101	1414.2935	41.0531	183.0603	339.2654	75.9703	1225.6001	543.2506	407.0833	800.4081	410.4900	462.2185	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
K05597	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	88.5486	9.0070	0.0000	8.8905	aspQ, ansB, ansA; glutamin-(asparagin-)ase [EC:3.5.1.38]
K05600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.9056	antB; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) small subunit [EC:1.14.12.1]
K05601	40.9753	0.0000	29.3116	0.0000	4.4514	0.0000	45.6049	1529.2275	7.5325	2.5752	525.7514	12.8301	567.9151	46.8369	26.1777	hcp; hydroxylamine reductase [EC:1.7.99.1]
K05602	354.2511	198.1967	0.0000	0.0000	0.0000	0.0000	0.0000	23.7878	23.7480	296.7444	1.1098	24.6991	79.6479	0.0000	261.2720	hisN; histidinol-phosphatase [EC:3.1.3.15]
K05603	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	92.3874	2.4813	0.0000	27.4359	hutF; formimidoylglutamate deiminase [EC:3.5.3.13]
K05605	0.0000	0.0000	0.0000	949.4701	0.0000	407.7457	413.1426	0.0000	47.4950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	HIBCH; 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
K05606	251.4042	100.9779	54.2362	0.0000	0.0000	0.0000	0.0000	85.6792	0.0000	201.4140	57.6525	323.5846	56.2519	0.0000	117.8747	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
K05613	0.0000	0.0000	643.2325	863.5455	30.0151	499.2418	400.1671	0.0000	255.8193	0.0000	0.0000	0.0000	0.0000	181.7958	0.0000	SLC1A2, EAAT2; solute carrier family 1 (glial high affinity glutamate transporter), member 2
K05614	52.9587	0.0000	932.1350	738.5661	544.4685	615.1957	985.9452	24.6884	80.5063	49.8412	0.0000	0.0000	0.0000	566.6209	1.0993	SLC1A3, EAAT1; solute carrier family 1 (glial high affinity glutamate transporter), member 3
K05617	15.8087	0.0000	0.0000	300.6170	61.5909	581.8754	212.0682	51.3342	34.3748	0.0000	0.0000	0.0000	0.0000	274.8273	0.0000	-
K05618	0.0000	0.0000	0.0000	45.9615	0.0000	0.0000	201.4293	0.0000	62.4265	0.0000	0.0000	0.0000	0.0000	65.3621	0.0000	-
K05638	23.5802	44.6589	271.9000	430.4883	91.7532	277.1900	398.3181	1.9280	99.9334	3.8922	0.4131	0.4610	0.0000	211.7074	0.0000	-
K05640	0.0000	0.0000	480.2916	445.7907	64.6980	932.6082	545.8808	0.0000	22.8744	0.0000	0.0000	0.0000	0.0000	107.7754	0.0000	-
K05646	0.0000	0.0000	0.0000	34.7911	0.0000	90.3750	343.0672	0.0000	63.0060	0.0000	0.0000	0.0000	8.5682	74.2150	0.0000	-
K05651	27.8862	304.2906	0.0000	0.0000	91.3503	0.0000	93.5207	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	ABCA9; ATP-binding cassette, subfamily A (ABC1), member 9
K05653	63.2349	172.5028	580.1640	176.6387	0.0000	367.0760	154.8261	0.0000	127.9557	45.1028	0.0000	0.0000	0.0000	198.5809	0.0000	ABCB2, TAP1; ATP-binding cassette, subfamily B (MDR/TAP), member 2
K05654	0.0000	0.0000	291.4380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05656	0.0000	0.0000	0.0000	0.0000	30.7686	0.0000	62.9993	0.0000	0.0000	17.8650	0.0000	0.0000	0.0000	0.0000	0.0000	ABCB9, TAPL; ATP-binding cassette, subfamily B (MDR/TAP), member 9
K05658	22.1167	120.6670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.0331	0.0000	0.0000	0.0000	0.0000	0.0000	ABCB1, CD243; ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:3.6.3.44]
K05661	98.0585	267.5004	0.0000	0.0000	11.4722	0.0000	0.0000	0.0000	19.4129	0.0000	0.0000	0.0000	0.0000	0.0000	0.4134	ABCB6; ATP-binding cassette, subfamily B (MDR/TAP), member 6
K05664	0.0000	0.0000	0.0000	524.0781	0.0000	50.4211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05668	0.0000	0.0000	0.0000	161.2023	21.5651	139.5822	44.1550	0.0000	91.2294	0.0000	0.0000	0.0000	0.0000	171.9350	0.0000	-
K05672	0.0000	0.0000	279.1079	105.7115	56.5669	320.3679	57.9109	0.0000	95.7207	0.0000	0.0000	0.0000	0.0000	225.4993	0.0000	-
K05685	6.8516	0.0000	0.0000	0.0000	0.0000	0.0000	30.0236	0.0000	0.0000	0.0000	0.0000	6.9869	8.5665	0.0000	164.5884	macB; macrolide transport system ATP-binding/permease protein [EC:3.6.3.-]
K05691	134.4257	267.4828	429.6282	236.1388	1072.7551	886.8195	1336.8789	47.2619	260.6930	23.8532	0.0000	2.3199	31.7762	274.5424	0.8055	CTNNA; catenin alpha
K05692	0.0000	0.0000	0.0000	74.2837	79.4994	192.9629	0.0000	0.0000	168.1580	0.0000	0.0000	0.0000	0.0000	158.4590	0.0000	ACTB_G1; actin beta/gamma 1
K05693	0.0000	0.0000	0.0000	0.0000	54.6743	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05694	0.0000	0.0000	0.0000	170.3615	0.0000	196.6839	62.2183	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05695	6.8755	0.0000	741.5171	740.2489	108.1713	1279.2063	286.9021	0.0000	278.1833	0.0000	0.0000	0.7745	0.0000	224.8072	0.0000	-
K05708	9.3405	33.9742	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.5008	9.8027	0.0000	16.9996	hcaE, hcaA1; 3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha [EC:1.14.12.19]
K05709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	90.2726	0.0000	26.1347	0.0000	0.0000	hcaF, hcaA2; 3-phenylpropionate/trans-cinnamate dioxygenase subunit beta [EC:1.14.12.19]
K05710	52.3624	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.2513	13.8628	59.4150	42.5539	52.4085	0.0000	49.8381	hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K05711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.6046	0.0000	0.0000	123.4022	3.7370	129.2093	0.0000	0.0000	hcaB; 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.87]
K05712	15.8523	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.6955	0.0000	206.2850	114.5565	201.3880	0.0000	5.3829	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]
K05713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6997	0.0000	0.0000	0.0000	0.0000	5.5968	mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]
K05714	5.1844	0.0000	0.0000	0.0000	8.4916	0.0000	0.0000	2.4422	0.0000	0.0000	179.7915	10.5119	164.1419	0.0000	16.7219	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [EC:3.7.1.14]
K05717	70.8151	309.0902	203.4322	0.0000	46.3956	0.0000	174.1258	0.0000	13.0711	67.3459	4.8630	0.0000	21.3530	0.0000	0.4180	-
K05764	0.0000	0.0000	68.7198	0.0000	0.0000	0.0000	513.3013	0.0000	347.1416	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	TMSB4; thymosin, beta 4
K05765	0.0000	0.0000	260.6077	218.8295	72.3315	456.9898	183.4091	0.0000	0.0000	0.0000	0.0000	1.6106	0.0000	0.0000	0.0000	CFL; cofilin
K05770	111.1592	0.0000	0.0000	0.0000	0.0000	0.0000	89.8087	487.9661	23.8842	24.5858	255.3667	99.1084	284.9950	0.0000	138.7260	TSPO, BZRP; translocator protein
K05772	0.0000	0.0000	15.4072	0.0000	0.0000	0.0000	0.0000	59.2730	0.0000	0.0000	1.9638	16.4123	12.9342	0.0000	10.0145	tupA, vupA; tungstate transport system substrate-binding protein
K05773	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.4497	0.0000	0.0000	1.6339	44.4931	0.0000	0.0000	0.0000	tupB, vupB; tungstate transport system permease protein
K05774	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	101.4803	53.3016	54.6534	0.0000	152.2946	phnN; ribose 1,5-bisphosphokinase [EC:2.7.4.23]
K05776	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.3104	8.4536	0.0000	327.0967	4.8100	112.6617	0.0000	0.3601	modF; molybdate transport system ATP-binding protein
K05780	32.8674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	45.8720	9.9105	0.0000	119.6724	phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
K05783	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.2852	benD-xylL; dihydroxycyclohexadiene carboxylate dehydrogenase [EC:1.3.1.25 1.3.1.-]
K05784	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2748	benC-xylZ; benzoate/toluate 1,2-dioxygenase reductase component [EC:1.18.1.-]
K05810	222.1227	176.6642	318.3741	80.8382	173.0282	0.0000	198.5268	459.5934	101.5546	256.5998	147.9927	264.7372	199.6213	0.0000	225.6771	yfiH; polyphenol oxidase [EC:1.10.3.-]
K05813	215.0120	470.0349	0.0000	0.0000	21.7813	0.0000	33.4620	84.8137	105.6987	431.3455	491.0283	262.3510	235.4409	0.0000	432.9200	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein
K05814	126.8442	105.8116	0.0000	0.0000	0.0000	0.0000	16.2601	92.0871	33.1676	92.9664	409.5063	262.2220	184.6617	11.2447	414.3664	ugpA; sn-glycerol 3-phosphate transport system permease protein
K05815	150.0087	119.0183	0.0000	0.0000	44.7198	0.0000	18.7507	205.8050	82.3973	108.3041	422.7143	248.2327	177.3081	12.1689	378.3199	ugpE; sn-glycerol 3-phosphate transport system permease protein
K05816	34.6120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	74.7506	11.9751	0.0000	341.9523	223.3919	129.8780	0.0000	337.4587	ugpC; sn-glycerol 3-phosphate transport system ATP-binding protein [EC:3.6.3.20]
K05822	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7330	0.0000	0.0000	0.0000	0.0000	dapH, dapD; tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]
K05823	20.0791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	73.7780	0.0000	3.8191	69.8628	0.0000	45.4085	0.0000	9.8371	dapL; N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]
K05825	138.7342	18.6988	0.0000	0.0000	6.1486	0.0000	0.0000	6.4579	0.0000	38.5683	0.0000	261.7743	11.2278	0.0000	13.9823	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
K05845	541.1684	199.8130	39.6287	0.0000	19.2757	7.7978	34.2518	697.4565	337.7028	340.4950	207.2606	100.0647	774.1385	47.1424	288.1694	opuC; osmoprotectant transport system substrate-binding protein
K05846	810.7708	417.6414	39.6287	0.0000	29.3355	25.5316	42.6201	724.3517	260.5739	447.0425	783.8464	269.4054	1127.2014	52.3681	504.9193	opuBD; osmoprotectant transport system permease protein
K05847	382.0280	380.4983	90.2588	12.3584	58.1974	12.6859	46.0222	124.6682	127.7354	119.9288	312.3893	101.8727	452.0029	29.6225	304.3500	opuA; osmoprotectant transport system ATP-binding protein
K05849	0.0000	0.0000	320.8842	1007.5706	40.2942	523.2946	331.0745	0.0000	159.2437	0.0000	0.0000	0.0000	0.0000	160.6296	0.0000	SLC8A, NCX; solute carrier family 8 (sodium/calcium exchanger)
K05850	67.3452	152.1453	1797.2035	687.1247	307.0635	2585.1314	1016.7588	0.0000	164.2693	0.0000	0.0000	9.2028	33.8445	416.6032	0.0000	ATP2B; Ca2+ transporting ATPase, plasma membrane [EC:3.6.3.8]
K05851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.9000	0.0000	0.0000	0.0000	0.4027	0.3580	9.6822	0.0000	13.0987	cyaA; adenylate cyclase, class 1 [EC:4.6.1.1]
K05853	7.9746	0.0000	95.5507	761.7638	13.0616	21.1357	315.3460	0.0000	27.0515	0.0000	0.0000	1.7966	0.0000	121.4946	0.0000	ATP2A; Ca2+ transporting ATPase, sarcoplasmic/endoplasmic reticulum [EC:3.6.3.8]
K05855	30.9633	168.9338	41.7058	0.0000	25.3576	0.0000	311.5208	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05863	24.6686	269.1802	589.5137	177.3225	40.4049	76.7702	1154.9904	0.0000	355.3135	23.4600	0.0000	0.0000	37.1918	170.4234	0.0000	SLC25A4S, ANT; solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31
K05868	0.0000	0.0000	359.6162	561.9607	0.0000	799.1210	0.0000	0.0000	116.9520	0.0000	0.0000	0.0000	0.0000	403.6806	0.0000	CCNB1; G2/mitotic-specific cyclin-B1
K05872	0.0000	0.0000	200.7049	556.0231	196.5548	233.0292	255.9100	7.9810	242.4159	0.0000	0.0000	0.0000	0.0000	253.4430	0.0000	-
K05873	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.5132	0.0000	0.0000	35.6261	3.5932	24.1106	17.3564	2.1410	E4.6.1.1B, cyaB; adenylate cyclase, class 2 [EC:4.6.1.1]
K05874	5.3216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2779	11.2783	0.0000	486.0438	46.8867	257.6385	0.0000	0.9350	tsr; methyl-accepting chemotaxis protein I, serine sensor receptor
K05875	2.1731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	167.9866	118.2366	32.6016	0.0000	0.9765	tar; methyl-accepting chemotaxis protein II, aspartate sensor receptor
K05876	0.0000	0.0000	7.3748	0.0000	4.4840	0.0000	0.0000	0.0000	0.0000	0.0000	299.0945	4.6857	122.9621	0.0000	0.0808	trg; methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor
K05877	0.0000	0.0000	7.5545	0.0000	0.0000	0.0000	0.0000	2.6421	0.0000	0.0000	85.0548	1.8953	65.5328	0.0000	0.2483	tap; methyl-accepting chemotaxis protein IV, peptide sensor receptor
K05878	201.2165	172.4133	12.1922	0.0000	22.2840	0.0000	30.4489	134.3631	31.4935	318.3381	247.9752	49.0297	188.4285	19.7009	193.1045	dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]
K05879	150.2254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	114.3955	59.1218	33.9115	213.0320	29.4625	74.6337	0.0000	365.8781	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]
K05881	6.5447	249.9530	0.0000	0.0000	0.0000	0.0000	0.0000	2.9830	0.0000	0.0000	224.6777	6.6112	45.3488	0.0000	28.7853	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]
K05887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	214.2070	1.1680	54.7140	0.0000	0.0000	ydiB; quinate/shikimate dehydrogenase [EC:1.1.1.282]
K05895	30.6608	0.0000	0.0000	0.0000	0.0000	0.0000	59.1237	302.4214	8.4079	151.1382	162.5257	96.6509	199.9120	39.1999	58.1495	cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]
K05898	2.4669	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	83.6416	1.8596	0.0000	0.1456	kstD; 3-oxosteroid 1-dehydrogenase [EC:1.3.99.4]
K05901	0.0000	0.0000	543.0263	729.1935	55.9084	432.3316	463.5655	0.0000	138.4222	0.0000	0.0000	0.0000	0.0000	68.8143	0.0000	BLVRB; biliverdin reductase / flavin reductase [EC:1.3.1.24 1.5.1.30]
K05921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.7163	1.5694	26.2564	0.0000	9.1205	hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]
K05934	30.6729	0.0000	16.7516	0.0000	0.0000	0.0000	20.5976	216.1252	0.0000	0.0000	219.1065	46.6483	173.1319	13.3675	25.1226	E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]
K05936	35.2642	64.2564	16.0194	0.0000	9.5503	0.0000	19.5543	133.8784	0.0000	88.3988	146.9926	97.0536	76.1001	0.0000	41.2494	cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]
K05939	0.0000	0.0000	7.2207	0.0000	0.0000	0.0000	0.0000	7.3582	2.8818	0.0000	335.0963	49.4423	45.4604	2.9169	1.9554	aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
K05946	121.1515	93.5728	82.0047	0.0000	9.8973	0.0000	41.2940	186.6565	22.2474	539.7956	109.9037	85.2736	343.7657	39.4548	21.4422	tagA, tarA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]
K05964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.0582	0.0000	0.0000	205.6855	5.6470	108.3358	7.2598	1.8116	citX; holo-ACP synthase [EC:2.7.7.61]
K05966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.1645	0.0000	0.0000	124.0754	5.7722	138.7702	0.0000	5.0450	citG; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]
K05973	51.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.9454	0.0000	6.3162	0.0000	298.4938	17.8615	0.0000	31.6555	phaZ; poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]
K05979	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.5299	619.8914	0.0000	0.0000	143.2227	27.4321	310.3829	13.7629	1.7909	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]
K05988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.4572	0.0000	0.0000	0.0000	0.3126	0.0000	0.0000	0.0000	dexA; dextranase [EC:3.2.1.11]
K06001	52.4615	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.5192	5.1762	0.0000	0.4254	173.4058	5.5289	0.0000	170.2109	trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K06013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	178.3894	5.3509	0.0000	8.9697	STE24; STE24 endopeptidase [EC:3.4.24.84]
K06016	292.4754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.6392	0.0000	50.7105	8.3040	225.9155	37.1809	0.0000	413.0945	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K06019	68.1287	0.0000	37.5611	0.0000	0.0000	0.0000	23.3802	232.2845	37.7654	38.8746	114.5764	0.0000	194.2090	0.0000	8.8931	ppaX; pyrophosphatase PpaX [EC:3.6.1.1]
K06041	91.4490	0.0000	37.8749	43.3579	897.1665	0.0000	190.9233	167.7743	6.3294	13.5261	263.5357	411.2532	44.5415	234.3882	195.3285	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K06042	105.9997	110.5055	19.3206	0.0000	0.0000	17.8938	0.0000	189.4591	0.0000	27.1525	29.2562	95.6647	31.5871	15.1733	53.8735	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]
K06044	130.3283	192.5749	0.0000	0.0000	3.1081	0.0000	12.4205	7.5889	44.0870	212.6925	2.7871	100.9068	40.1741	0.0000	135.3795	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]
K06045	10.1347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4270	0.0000	0.0000	41.4264	shc; squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]
K06048	349.0949	470.1130	10.7317	0.0000	7.9371	0.0000	12.8471	61.5790	136.1414	487.9857	316.2943	261.3875	241.0123	8.5791	152.3228	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K06051	4.2316	0.0000	79.7952	155.4288	6.9309	44.8610	127.7206	0.0000	58.6413	0.0000	0.0000	0.0000	0.0000	18.4197	0.0000	-
K06052	8.1928	0.0000	875.6771	1182.5467	140.5785	1215.1422	338.7448	0.0000	234.7711	0.0000	0.0000	0.0000	0.0000	596.1034	0.0000	JAG1, CD339; jagged-1
K06058	45.4085	186.2768	2701.2885	1816.4125	326.0228	1425.9445	641.1072	8.0417	738.7920	5.3572	0.0000	1.2691	0.0000	1672.4642	1.1561	DTX; deltex [EC:2.3.2.27]
K06073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	258.5028	1.5482	55.2563	0.0000	0.0000	ABC.VB12.P, btuC; vitamin B12 transport system permease protein
K06074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3069	0.0000	264.0825	2.0257	49.7049	0.0000	0.0000	ABC.VB12.A, btuD; vitamin B12 transport system ATP-binding protein [EC:3.6.3.33]
K06080	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	189.5175	0.0000	16.7547	0.0000	0.0000	rcsF; RcsF protein
K06081	0.0000	0.0000	0.0000	0.0000	0.0000	181.2088	76.4307	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K06087	250.4937	342.2032	4658.3125	5249.8315	782.8998	4716.5331	3606.5427	5.7629	3602.3933	136.1815	2.2485	1.0715	8.4918	4153.2602	1.4526	-
