function	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	description
K04073	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	350.0000	47.0000	43.0000	0.0000	108.0000	mhpF; acetaldehyde dehydrogenase [EC:1.2.1.10]
K04077	498.0000	71.0000	43.0000	13.0000	257.0000	7.0000	44.0000	276.0000	148.0000	313.0000	1615.0000	1293.0000	414.0000	58.0000	5019.0000	groEL, HSPD1; chaperonin GroEL
K04079	20.0000	3.0000	9.0000	15.0000	205.0000	1.0000	7.0000	607.0000	15.0000	5.0000	2713.0000	610.0000	228.0000	83.0000	2226.0000	HSP90A, htpG; molecular chaperone HtpG
K04085	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	4.0000	0.0000	1.0000	209.0000	66.0000	21.0000	0.0000	279.0000	tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
K04091	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	101.0000	7.0000	0.0000	1113.0000	ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]
K04092	27.0000	2.0000	0.0000	0.0000	1.0000	1.0000	1.0000	2.0000	0.0000	12.0000	0.0000	86.0000	6.0000	0.0000	716.0000	tyrA1; chorismate mutase [EC:5.4.99.5]
K04093	5.0000	3.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	9.0000	0.0000	4.0000	1.0000	0.0000	76.0000	pheA1; chorismate mutase [EC:5.4.99.5]
K04098	7.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	21.0000	1.0000	0.0000	2.0000	chqB; hydroxyquinol 1,2-dioxygenase [EC:1.13.11.37]
K04100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	6.0000	ligA; protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]
K04101	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	134.0000	0.0000	0.0000	28.0000	ligB; protocatechuate 4,5-dioxygenase, beta chain [EC:1.13.11.8]
K04102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	31.0000	0.0000	0.0000	88.0000	pht5; 4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]
K04103	55.0000	5.0000	0.0000	0.0000	1.0000	2.0000	6.0000	143.0000	19.0000	83.0000	87.0000	686.0000	14.0000	0.0000	126.0000	ipdC; indolepyruvate decarboxylase [EC:4.1.1.74]
K04127	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	212.0000	cefD; isopenicillin-N epimerase [EC:5.1.1.17]
K04161	2.0000	3.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K04226	7.0000	14.0000	20.0000	43.0000	8.0000	24.0000	6.0000	0.0000	25.0000	18.0000	0.0000	0.0000	1.0000	30.0000	0.0000	-
K04227	12.0000	50.0000	3.0000	0.0000	1.0000	0.0000	1.0000	0.0000	11.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K04228	2.0000	0.0000	53.0000	55.0000	15.0000	56.0000	16.0000	1.0000	43.0000	0.0000	2.0000	1.0000	2.0000	58.0000	1.0000	-
K04229	0.0000	0.0000	32.0000	38.0000	9.0000	19.0000	15.0000	0.0000	14.0000	3.0000	0.0000	2.0000	0.0000	40.0000	0.0000	-
K04234	13.0000	24.0000	1.0000	0.0000	10.0000	0.0000	1.0000	4.0000	4.0000	9.0000	2.0000	2.0000	0.0000	1.0000	0.0000	-
K04257	78.0000	94.0000	56.0000	14.0000	89.0000	40.0000	84.0000	4.0000	33.0000	55.0000	9.0000	6.0000	5.0000	43.0000	4.0000	OLFR; olfactory receptor
K04333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	434.0000	7.0000	38.0000	0.0000	6.0000	csgD; LuxR family transcriptional regulator, csgAB operon transcriptional regulatory protein
K04335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	238.0000	1.0000	1.0000	0.0000	7.0000	csgB; minor curlin subunit
K04336	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	110.0000	0.0000	3.0000	0.0000	1.0000	csgC; curli production protein
K04352	9.0000	11.0000	1.0000	0.0000	3.0000	0.0000	2.0000	0.0000	5.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	RASA1, RASGAP; Ras GTPase-activating protein 1
K04357	0.0000	0.0000	3.0000	0.0000	3.0000	3.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	3.0000	-
K04378	0.0000	0.0000	13.0000	11.0000	0.0000	2.0000	8.0000	0.0000	3.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	SRF; serum response factor
K04426	1.0000	0.0000	1.0000	0.0000	2.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	MAP3K5, ASK1; mitogen-activated protein kinase kinase kinase 5 [EC:2.7.11.25]
K04437	13.0000	12.0000	52.0000	50.0000	15.0000	44.0000	26.0000	0.0000	37.0000	18.0000	0.0000	5.0000	0.0000	35.0000	0.0000	FLNA; filamin
K04447	2.0000	4.0000	2.0000	0.0000	4.0000	0.0000	10.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	1.0000	1.0000	JAK2; Janus kinase 2 [EC:2.7.10.2]
K04467	0.0000	0.0000	4.0000	1.0000	0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K04486	3.0000	0.0000	1.0000	0.0000	0.0000	0.0000	5.0000	693.0000	0.0000	0.0000	714.0000	36.0000	237.0000	0.0000	260.0000	E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]
K04487	177.0000	2.0000	19.0000	0.0000	201.0000	3.0000	40.0000	414.0000	36.0000	177.0000	1618.0000	1181.0000	378.0000	23.0000	4069.0000	iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K04496	2.0000	0.0000	0.0000	1.0000	2.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	CTBP; C-terminal binding protein
K04498	7.0000	0.0000	81.0000	105.0000	10.0000	101.0000	22.0000	0.0000	102.0000	16.0000	0.0000	0.0000	0.0000	18.0000	0.0000	EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]
K04504	0.0000	0.0000	1.0000	0.0000	2.0000	4.0000	1.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	-
K04513	0.0000	0.0000	28.0000	32.0000	4.0000	20.0000	2.0000	0.0000	8.0000	0.0000	0.0000	2.0000	0.0000	26.0000	1.0000	RHOA; Ras homolog gene family, member A
K04516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	22.0000	81.0000	1.0000	0.0000	1.0000	AROA1, aroA; chorismate mutase [EC:5.4.99.5]
K04517	58.0000	17.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	16.0000	88.0000	9.0000	331.0000	25.0000	1.0000	2178.0000	tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
K04518	149.0000	15.0000	0.0000	0.0000	1.0000	1.0000	1.0000	24.0000	56.0000	123.0000	17.0000	226.0000	29.0000	0.0000	2705.0000	pheA2; prephenate dehydratase [EC:4.2.1.51]
K04534	0.0000	0.0000	6.0000	6.0000	0.0000	10.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	GNAO, G-ALPHA-O; guanine nucleotide-binding protein G(o) subunit alpha
K04550	2.0000	0.0000	21.0000	24.0000	5.0000	68.0000	23.0000	0.0000	22.0000	0.0000	0.0000	0.0000	0.0000	16.0000	1.0000	-
K04561	15.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	658.0000	1.0000	0.0000	535.0000	norB; nitric oxide reductase subunit B [EC:1.7.2.5]
K04564	84.0000	7.0000	3.0000	0.0000	83.0000	2.0000	8.0000	96.0000	41.0000	83.0000	1056.0000	412.0000	147.0000	28.0000	2757.0000	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
K04565	17.0000	0.0000	0.0000	0.0000	1.0000	0.0000	4.0000	5.0000	0.0000	4.0000	189.0000	435.0000	5.0000	0.0000	311.0000	SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
K04566	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	338.0000	5.0000	0.0000	2886.0000	lysK; lysyl-tRNA synthetase, class I [EC:6.1.1.6]
K04567	192.0000	40.0000	21.0000	1.0000	159.0000	3.0000	35.0000	354.0000	63.0000	422.0000	1473.0000	1274.0000	296.0000	57.0000	4039.0000	KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K04596	0.0000	1.0000	23.0000	0.0000	0.0000	5.0000	6.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K04612	0.0000	0.0000	1.0000	10.0000	1.0000	3.0000	4.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	CASR; calcium-sensing receptor
K04630	2.0000	6.0000	18.0000	8.0000	1.0000	17.0000	25.0000	0.0000	21.0000	4.0000	0.0000	0.0000	0.0000	12.0000	0.0000	GNAI; guanine nucleotide-binding protein G(i) subunit alpha
K04631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	-
K04659	0.0000	0.0000	26.0000	48.0000	6.0000	11.0000	17.0000	3.0000	21.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	-
K04660	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	-
K04662	7.0000	5.0000	35.0000	46.0000	27.0000	42.0000	42.0000	2.0000	29.0000	16.0000	0.0000	0.0000	3.0000	22.0000	0.0000	BMP4; bone morphogenetic protein 4
K04664	3.0000	4.0000	6.0000	4.0000	27.0000	8.0000	9.0000	1.0000	13.0000	2.0000	1.0000	0.0000	1.0000	4.0000	0.0000	-
K04666	0.0000	0.0000	25.0000	20.0000	7.0000	15.0000	5.0000	0.0000	28.0000	0.0000	0.0000	0.0000	1.0000	17.0000	1.0000	-
K04667	5.0000	0.0000	24.0000	43.0000	8.0000	29.0000	14.0000	0.0000	66.0000	1.0000	1.0000	0.0000	0.0000	5.0000	0.0000	-
K04679	0.0000	0.0000	0.0000	3.0000	0.0000	13.0000	15.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	MADHIP, SARA; MAD, mothers against decapentaplegic interacting protein
K04702	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K04708	0.0000	0.0000	3.0000	4.0000	0.0000	11.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	E1.1.1.102; 3-dehydrosphinganine reductase [EC:1.1.1.102]
K04719	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	18.0000	1.0000	96.0000	1.0000	0.0000	278.0000	bluB; 5,6-dimethylbenzimidazole synthase [EC:1.13.11.79]
K04720	8.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	221.0000	0.0000	0.0000	505.0000	16.0000	69.0000	3.0000	267.0000	cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]
K04727	0.0000	0.0000	4.0000	11.0000	0.0000	5.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	AIFM1, PDCD8; apoptosis-inducing factor 1 [EC:1.-.-.-]
K04730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	IRAK1; interleukin-1 receptor-associated kinase 1 [EC:2.7.11.1]
K04734	0.0000	0.0000	5.0000	19.0000	0.0000	9.0000	14.0000	0.0000	2.0000	0.0000	0.0000	0.0000	1.0000	11.0000	0.0000	-
K04746	0.0000	1.0000	1.0000	0.0000	3.0000	0.0000	6.0000	0.0000	1.0000	3.0000	0.0000	1.0000	0.0000	2.0000	1.0000	-
K04751	26.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	8.0000	8.0000	22.0000	136.0000	304.0000	7.0000	0.0000	748.0000	glnB; nitrogen regulatory protein P-II 1
K04761	17.0000	6.0000	0.0000	0.0000	0.0000	1.0000	0.0000	2.0000	9.0000	61.0000	696.0000	680.0000	31.0000	1.0000	2011.0000	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K04765	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	4.0000	0.0000	0.0000	175.0000	219.0000	20.0000	0.0000	909.0000	mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]
K04771	15.0000	0.0000	5.0000	0.0000	54.0000	3.0000	4.0000	469.0000	3.0000	171.0000	1436.0000	1577.0000	269.0000	47.0000	3654.0000	degP, htrA; serine protease Do [EC:3.4.21.107]
K04782	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	223.0000	1.0000	0.0000	43.0000	pchB; isochorismate pyruvate lyase [EC:4.2.99.21]
K04793	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	45.0000	mbtG; mycobactin lysine-N-oxygenase
K04807	0.0000	0.0000	4.0000	2.0000	1.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K04835	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	86.0000	0.0000	0.0000	206.0000	5.0000	29.0000	3.0000	0.0000	mal; methylaspartate ammonia-lyase [EC:4.3.1.2]
K04850	3.0000	6.0000	2.0000	0.0000	10.0000	0.0000	8.0000	0.0000	1.0000	3.0000	4.0000	0.0000	0.0000	0.0000	0.0000	-
K04861	0.0000	0.0000	0.0000	0.0000	2.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	CACNA2D4; voltage-dependent calcium channel alpha-2/delta-4
K04877	0.0000	0.0000	5.0000	10.0000	0.0000	17.0000	2.0000	0.0000	19.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	-
K04892	0.0000	0.0000	0.0000	0.0000	1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	-
K04914	0.0000	0.0000	1.0000	1.0000	5.0000	5.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	-
K04929	1.0000	2.0000	9.0000	3.0000	5.0000	0.0000	0.0000	0.0000	2.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	-
K04943	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	-
K04944	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K04952	0.0000	0.0000	5.0000	10.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	CNGB1; cyclic nucleotide gated channel beta 1
K04955	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	HCN2; hyperpolarization activated cyclic nucleotide-gated potassium channel 2
K04961	0.0000	0.0000	6.0000	4.0000	1.0000	3.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	-
K04962	13.0000	0.0000	26.0000	29.0000	4.0000	46.0000	34.0000	0.0000	92.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	RYR2; ryanodine receptor 2
K04963	0.0000	0.0000	8.0000	3.0000	0.0000	11.0000	3.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	-
K04975	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05001	0.0000	0.0000	3.0000	1.0000	2.0000	2.0000	5.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	-
K05032	0.0000	0.0000	3.0000	12.0000	0.0000	7.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	-
K05038	0.0000	0.0000	2.0000	3.0000	2.0000	14.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	SLC6A5S; solute carrier family 6 (neurotransmitter transporter, amino acid) member 5/7/9/14
K05100	0.0000	0.0000	8.0000	6.0000	1.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05103	0.0000	0.0000	7.0000	0.0000	4.0000	9.0000	3.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	-
K05105	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	3.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05109	0.0000	0.0000	6.0000	1.0000	0.0000	9.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	-
K05175	10.0000	6.0000	3.0000	3.0000	8.0000	1.0000	6.0000	0.0000	5.0000	4.0000	2.0000	0.0000	0.0000	1.0000	0.0000	GABRA; gamma-aminobutyric acid receptor subunit alpha
K05181	0.0000	0.0000	14.0000	16.0000	0.0000	4.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	GABRB; gamma-aminobutyric acid receptor subunit beta
K05199	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GRIA3; glutamate receptor 3
K05201	0.0000	0.0000	9.0000	3.0000	3.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GRIK1; glutamate receptor, ionotropic kainate 1
K05207	0.0000	2.0000	0.0000	0.0000	11.0000	0.0000	4.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	GRID2; glutamate receptor delta-2 subunit
K05208	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GRIN1; glutamate receptor ionotropic, NMDA 1
K05211	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	-
K05213	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GRIN3A; glutamate receptor ionotropic, NMDA 3A
K05214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	-
K05220	6.0000	7.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	135.0000	rubB, alkT; rubredoxin---NAD+ reductase [EC:1.18.1.1]
K05301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	69.0000	0.0000	0.0000	7.0000	E1.8.2.1; sulfite dehydrogenase [EC:1.8.2.1]
K05306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	54.0000	0.0000	5.0000	8.0000	1.0000	5.0000	1.0000	266.0000	phnX; phosphonoacetaldehyde hydrolase [EC:3.11.1.1]
K05307	0.0000	0.0000	0.0000	0.0000	2.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	THTPA; thiamine-triphosphatase [EC:3.6.1.28]
K05334	0.0000	0.0000	3.0000	5.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05341	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	95.0000	E2.4.1.4; amylosucrase [EC:2.4.1.4]
K05342	23.0000	9.0000	1.0000	0.0000	1.0000	0.0000	4.0000	42.0000	21.0000	116.0000	138.0000	41.0000	13.0000	1.0000	1115.0000	E2.4.1.64; alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]
K05343	69.0000	5.0000	0.0000	0.0000	0.0000	1.0000	1.0000	10.0000	4.0000	104.0000	4.0000	66.0000	10.0000	0.0000	508.0000	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
K05349	100.0000	12.0000	0.0000	0.0000	3.0000	1.0000	3.0000	3.0000	5.0000	35.0000	0.0000	167.0000	2.0000	0.0000	5535.0000	bglX; beta-glucosidase [EC:3.2.1.21]
K05350	51.0000	9.0000	0.0000	1.0000	3.0000	1.0000	0.0000	22.0000	37.0000	126.0000	17.0000	94.0000	25.0000	0.0000	411.0000	bglB; beta-glucosidase [EC:3.2.1.21]
K05351	5.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	12.0000	0.0000	113.0000	0.0000	0.0000	58.0000	E1.1.1.9; D-xylulose reductase [EC:1.1.1.9]
K05352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	4.0000	tarJ; ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]
K05362	0.0000	0.0000	6.0000	0.0000	4.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	53.0000	5.0000	0.0000	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]
K05364	13.0000	2.0000	1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	40.0000	52.0000	0.0000	16.0000	2.0000	0.0000	74.0000	pbpA; penicillin-binding protein A
K05365	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	147.0000	10.0000	0.0000	959.0000	mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]
K05366	53.0000	0.0000	10.0000	0.0000	92.0000	2.0000	18.0000	185.0000	7.0000	212.0000	296.0000	2348.0000	159.0000	84.0000	7713.0000	mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
K05367	17.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	3.0000	5.0000	0.0000	1402.0000	10.0000	0.0000	3322.0000	pbpC; penicillin-binding protein 1C [EC:2.4.1.129]
K05368	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	658.0000	10.0000	19.0000	0.0000	1.0000	fre, ubiB; aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41]
K05375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	mbtH, nocI; MbtH protein
K05396	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	52.0000	1.0000	0.0000	454.0000	9.0000	18.0000	1.0000	88.0000	dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
K05403	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05404	2.0000	0.0000	27.0000	43.0000	10.0000	42.0000	19.0000	0.0000	21.0000	0.0000	0.0000	1.0000	0.0000	27.0000	0.0000	-
K05456	22.0000	23.0000	3.0000	1.0000	13.0000	0.0000	9.0000	2.0000	4.0000	28.0000	0.0000	3.0000	0.0000	5.0000	0.0000	-
K05466	0.0000	0.0000	0.0000	3.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K05495	2.0000	1.0000	18.0000	19.0000	2.0000	18.0000	7.0000	0.0000	31.0000	1.0000	0.0000	0.0000	0.0000	13.0000	0.0000	-
K05496	0.0000	0.0000	28.0000	35.0000	5.0000	28.0000	10.0000	0.0000	44.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	BMP3; bone morphogenetic protein 3
K05503	4.0000	6.0000	25.0000	9.0000	2.0000	14.0000	15.0000	1.0000	12.0000	0.0000	0.0000	0.0000	0.0000	13.0000	2.0000	-
K05504	15.0000	12.0000	22.0000	24.0000	3.0000	15.0000	7.0000	0.0000	29.0000	24.0000	0.0000	0.0000	0.0000	18.0000	2.0000	-
K05515	52.0000	0.0000	2.0000	0.0000	6.0000	0.0000	21.0000	882.0000	3.0000	10.0000	857.0000	1433.0000	283.0000	11.0000	1413.0000	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05522	71.0000	10.0000	0.0000	0.0000	2.0000	2.0000	0.0000	6.0000	28.0000	84.0000	471.0000	166.0000	39.0000	0.0000	2000.0000	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
K05523	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	2.0000	498.0000	7.0000	23.0000	0.0000	180.0000	hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	496.0000	1.0000	11.0000	0.0000	63.0000	astE; succinylglutamate desuccinylase [EC:3.5.1.96]
K05549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	102.0000	benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-]
K05550	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	27.0000	benB-xylY; benzoate/toluate 1,2-dioxygenase subunit beta [EC:1.14.12.10 1.14.12.-]
K05576	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	155.0000	ndhE; NAD(P)H-quinone oxidoreductase subunit 4L [EC:1.6.5.3]
