species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Xanthobacter autotrophicus	0	0	0	0	0	0	0	0	0	0	1	3	10	0	40	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Xanthobacter;s_Xanthobacter autotrophicus
s_E4-60 sp018065065	0	0	0	0	0	0	3	11	0	0	31	1	0	0	8	d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Synergistaceae;g_E4-60;s_E4-60 sp018065065
s_Corynebacterium freiburgense	7	0	0	0	0	0	0	0	0	20	0	2	1	0	24	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium freiburgense
s_Ornithinibacter sp017989115	34	0	0	0	0	0	0	5	0	1	0	0	2	0	12	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Ornithinibacter;s_Ornithinibacter sp017989115
s_Unclassified_g_Paenibacillus A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus A;s_Unclassified_g_Paenibacillus A
s_Mesorhizobium sp001427385	0	0	0	0	0	0	0	0	0	0	0	2	0	0	52	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium sp001427385
s_Paroceanicella sp003448965	2	0	0	8	2	21	0	0	3	0	0	3	0	14	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paroceanicella;s_Paroceanicella sp003448965
s_Unclassified_p_Verrucomicrobiota	15	3	16	7	0	0	0	0	2	2	0	0	0	9	0	d_Bacteria;p_Verrucomicrobiota;c_Unclassified_p_Verrucomicrobiota;o_Unclassified_p_Verrucomicrobiota;f_Unclassified_p_Verrucomicrobiota;g_Unclassified_p_Verrucomicrobiota;s_Unclassified_p_Verrucomicrobiota
s_Solirubrum gummosum	0	0	8	16	2	19	4	0	2	0	0	0	0	2	1	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Hymenobacteraceae;g_Solirubrum;s_Solirubrum gummosum
s_Pseudomonas A chloritidismutans	0	0	0	0	0	0	0	0	0	0	0	2	0	0	52	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas A;s_Pseudomonas A chloritidismutans
s_Pectobacterium actinidiae	0	0	0	0	0	0	0	0	0	0	50	0	4	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pectobacterium;s_Pectobacterium actinidiae
s_Bifidobacterium angulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium angulatum
s_Sphingomonas sp004345855	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp004345855
s_Sphingorhabdus B sp016721875	8	0	0	0	0	0	0	0	0	0	0	45	0	0	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingorhabdus B;s_Sphingorhabdus B sp016721875
s_Sphingomonas sp001425405	1	0	0	0	0	0	0	0	0	0	0	53	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp001425405
s_AP-15 sp019240125	0	0	0	0	0	0	0	0	0	0	0	51	0	0	3	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_ATCC43930;f_Stellaceae;g_AP-15;s_AP-15 sp019240125
s_Blastomonas sp000503195	4	0	0	0	1	0	0	0	0	0	0	49	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Blastomonas;s_Blastomonas sp000503195
s_Marinobacter litoralis	0	0	0	0	0	0	0	0	0	0	0	50	0	0	4	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Oleiphilaceae;g_Marinobacter;s_Marinobacter litoralis
s_Unclassified_g_Nostoc	3	0	0	0	0	0	0	0	0	0	0	44	2	0	5	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Nostocaceae;g_Nostoc;s_Unclassified_g_Nostoc
s_Paracoccus ravus	2	0	0	0	0	0	0	0	0	3	0	38	0	0	11	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus ravus
s_UBA11034 sp003514205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Microtrichaceae;g_UBA11034;s_UBA11034 sp003514205
s_Specibacter alpinus C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Specibacter;s_Specibacter alpinus C
s_Vagococcus B acidifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus B;s_Vagococcus B acidifermentans
s_Sphingopyxis granuli	0	0	0	0	0	0	0	0	0	0	0	25	0	0	28	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis granuli
s_Rhodanobacter sp004298045	1	3	0	0	0	0	0	0	0	0	0	38	0	0	11	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Rhodanobacter;s_Rhodanobacter sp004298045
s_Allorhizobium sp001296045	2	0	0	0	0	0	0	0	0	0	0	12	0	0	39	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Allorhizobium;s_Allorhizobium sp001296045
s_1XD8-76 sp910578085	3	0	0	0	0	0	0	0	0	0	0	0	1	0	49	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_1XD8-76;s_1XD8-76 sp910578085
s_Sphingomonas sp001421765	0	0	0	0	0	0	0	0	0	0	0	0	1	0	52	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp001421765
s_Leptotrichia buccalis	0	0	0	0	0	0	0	42	0	0	2	1	7	1	0	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Leptotrichia;s_Leptotrichia buccalis
s_Modestobacter sp013408865	2	0	0	0	0	0	0	3	0	0	0	3	0	0	45	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_Modestobacter;s_Modestobacter sp013408865
s_Unclassified_g_Mammaliicoccus	16	3	0	0	0	0	0	0	14	0	1	1	4	0	14	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Mammaliicoccus;s_Unclassified_g_Mammaliicoccus
s_Janibacter corallicola	12	0	0	0	0	0	0	2	0	0	0	1	0	0	38	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter corallicola
s_SG8-38 sp004283055	1	0	19	9	1	13	0	0	5	0	1	0	0	3	1	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_SG8-38;s_SG8-38 sp004283055
s_CAIOSP01 sp903861005	0	0	17	5	0	12	4	0	8	0	0	0	0	7	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_GCA-2862545;g_CAIOSP01;s_CAIOSP01 sp903861005
s_Methylobacterium indicum	0	0	0	0	0	0	0	0	0	0	44	9	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylobacterium;s_Methylobacterium indicum
s_Sphingobium A boeckii	0	0	0	0	0	0	0	0	0	0	0	51	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium A;s_Sphingobium A boeckii
s_Thauera linaloolentis	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Thauera;s_Thauera linaloolentis
s_Unclassified_g_Arenimonas	3	0	0	0	0	0	0	0	0	0	0	47	0	0	3	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Arenimonas;s_Unclassified_g_Arenimonas
s_Lagierella massiliensis	0	0	0	0	1	0	2	0	0	2	0	4	7	0	36	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Lagierella;s_Lagierella massiliensis
s_Nitratireductor sp017794765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Nitratireductor;s_Nitratireductor sp017794765
s_Brachybacterium subflavum	13	0	0	0	0	0	1	0	1	20	0	3	0	0	14	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium subflavum
s_JADKFE01 sp016717595	1	0	0	16	6	7	6	0	11	0	0	0	0	5	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_CAJQPC01;g_JADKFE01;s_JADKFE01 sp016717595
s_Gleimia europaea A	5	0	0	0	0	0	0	0	2	0	1	9	3	0	32	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Gleimia;s_Gleimia europaea A
s_Acidothermus cellulolyticus	0	0	0	0	0	0	0	0	1	0	0	5	1	0	45	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Acidothermales;f_Acidothermaceae;g_Acidothermus;s_Acidothermus cellulolyticus
s_Lentzea sp007845675	4	7	5	6	0	5	4	0	5	3	0	0	0	12	1	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea sp007845675
s_TMED88 sp002171515	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_UBA4427;g_TMED88;s_TMED88 sp002171515
s_Unclassified_g_Fimimorpha	3	3	0	0	1	0	0	1	0	14	0	0	0	0	30	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Fimimorpha;s_Unclassified_g_Fimimorpha
s_Pseudomonas A stutzeri AN	1	0	0	0	0	0	0	0	0	0	0	30	0	0	21	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas A;s_Pseudomonas A stutzeri AN
s_Clostridium Z frigidicarnis	3	0	0	0	0	0	0	3	0	0	0	0	1	0	45	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium Z;s_Clostridium Z frigidicarnis
s_Hoeflea sp000961635	0	0	0	0	0	0	0	0	0	0	0	37	0	0	15	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Hoeflea;s_Hoeflea sp000961635
s_Nocardioides sp001427795	34	0	0	0	0	0	0	7	0	0	0	0	0	0	11	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides sp001427795
s_Acetobacter thailandicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Acetobacter;s_Acetobacter thailandicus
s_Leptospirillum A rubarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	d_Bacteria;p_Nitrospirota A;c_Leptospirillia;o_Leptospirillales;f_Leptospirillaceae;g_Leptospirillum A;s_Leptospirillum A rubarum
s_Caballeronia zhejiangensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Caballeronia;s_Caballeronia zhejiangensis
s_PCC-6406 sp000332095	0	0	11	11	1	5	7	0	4	0	0	0	0	13	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Phormidesmiales;f_Phormidesmiaceae;g_PCC-6406;s_PCC-6406 sp000332095
s_Exiguobacterium sp018617875	0	0	0	0	0	0	0	4	0	0	38	5	0	0	5	d_Bacteria;p_Firmicutes;c_Bacilli;o_Exiguobacterales;f_Exiguobacteraceae;g_Exiguobacterium;s_Exiguobacterium sp018617875
s_Unclassified_g_GCA-900066755	0	0	0	0	0	0	0	1	0	0	49	0	2	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_GCA-900066755;s_Unclassified_g_GCA-900066755
s_Pectobacterium atrosepticum	0	0	0	0	0	0	0	0	0	0	25	22	5	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pectobacterium;s_Pectobacterium atrosepticum
s_Pseudorhodobacter sp003991405	0	0	0	0	0	0	0	0	0	0	0	51	0	0	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudorhodobacter;s_Pseudorhodobacter sp003991405
s_Pseudomonas E putida B	2	0	0	0	0	0	0	0	0	0	0	48	0	0	2	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E putida B
s_Unclassified_f_Halobacillaceae	0	0	16	9	2	7	1	0	1	0	0	0	0	16	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Unclassified_f_Halobacillaceae;s_Unclassified_f_Halobacillaceae
s_JACCZZ01 sp016704325	0	0	9	18	3	7	1	0	0	0	0	0	0	14	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_UBA10324;g_JACCZZ01;s_JACCZZ01 sp016704325
s_CAIOAK01 sp903904005	0	0	10	15	5	0	3	0	4	0	0	0	0	15	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Anaeromyxobacteraceae;g_CAIOAK01;s_CAIOAK01 sp903904005
s_Unclassified_f_Acetobacteraceae	0	0	0	0	0	0	3	0	0	1	0	34	0	0	13	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Unclassified_f_Acetobacteraceae;s_Unclassified_f_Acetobacteraceae
s_Pararhizobium polonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Pararhizobium;s_Pararhizobium polonicum
s_Corynebacterium lizhenjunii	1	6	0	0	1	0	0	0	0	2	0	0	3	0	38	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium lizhenjunii
s_Propionispora hippei	1	0	0	0	0	0	0	39	0	1	1	0	3	0	6	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Propionisporales;f_Propionisporaceae;g_Propionispora;s_Propionispora hippei
s_Naasia lichenicola	5	0	0	0	0	0	0	0	0	0	0	4	0	0	42	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Naasia;s_Naasia lichenicola
s_Bordetella A petrii C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	50	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Bordetella A;s_Bordetella A petrii C
s_Unclassified_g_Propionivibrio	0	0	0	0	0	0	0	0	0	0	0	1	0	0	50	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Propionivibrio;s_Unclassified_g_Propionivibrio
s_Pusillimonas C sp013416405	0	0	0	0	0	0	0	0	0	0	0	6	0	0	45	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pusillimonas C;s_Pusillimonas C sp013416405
s_Vagococcus hydrophili	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus;s_Vagococcus hydrophili
s_Dietzia aerolata	19	0	0	0	1	0	1	3	0	9	0	3	2	0	13	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia;s_Dietzia aerolata
s_Trichococcus alkaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Trichococcus;s_Trichococcus alkaliphilus
s_Nocardioides sp008373755	0	28	17	1	0	2	0	0	1	0	2	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides sp008373755
s_Nannocystis sp013812955	0	0	5	9	2	17	0	0	5	0	1	0	0	12	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Nannocystales;f_Nannocystaceae;g_Nannocystis;s_Nannocystis sp013812955
s_Ch128a sp016929695	0	0	8	15	3	8	3	0	6	0	0	0	0	8	0	d_Bacteria;p_Bacteroidota;c_Ignavibacteria;o_SJA-28;f_B-1AR;g_Ch128a;s_Ch128a sp016929695
s_Helicobacter cetorum	0	0	1	0	41	0	3	0	0	0	0	5	0	0	1	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter;s_Helicobacter cetorum
s_Kluyvera intermedia	0	0	0	0	0	0	0	0	0	0	47	2	2	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kluyvera;s_Kluyvera intermedia
s_Caldicellulosiruptor sp017347585	0	0	0	0	0	0	0	0	0	0	44	7	0	0	0	d_Bacteria;p_Firmicutes A;c_Thermoanaerobacteria;o_Caldicellulosiruptorales;f_Caldicellulosiruptoraceae;g_Caldicellulosiruptor;s_Caldicellulosiruptor sp017347585
s_Brevundimonas sp002292165	0	0	0	0	0	0	0	0	0	0	0	49	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas sp002292165
s_Brevundimonas sp002419815	0	0	0	0	0	0	0	0	0	0	0	36	0	0	15	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas sp002419815
s_Brevundimonas sp006547065	0	0	0	0	0	0	0	0	0	0	0	48	0	0	3	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas sp006547065
s_UBA1936 sp003660165	1	0	0	0	0	0	0	0	0	0	0	50	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_UBA1936;s_UBA1936 sp003660165
s_Sphingomonas sp007833215	5	0	0	0	0	0	0	0	0	0	0	45	0	0	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp007833215
s_Sphingomonas sp017304125	7	0	0	0	0	0	0	0	0	0	0	42	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp017304125
s_Egerieimonas sp900552095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Egerieimonas;s_Egerieimonas sp900552095
s_Fredinandcohnia timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae L;g_Fredinandcohnia;s_Fredinandcohnia timonensis
s_Pseudomonas E sp001422615	0	0	0	0	0	0	0	0	0	0	0	0	3	0	47	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp001422615
s_Unclassified_o_Pedosphaerales	0	0	8	14	0	17	7	0	2	0	0	0	0	2	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_Unclassified_o_Pedosphaerales;g_Unclassified_o_Pedosphaerales;s_Unclassified_o_Pedosphaerales
s_RU20A sp900155885	0	0	0	0	0	0	0	0	0	0	0	7	0	0	43	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_RU20A;s_RU20A sp900155885
s_Pseudomonas E gingeri C	5	0	0	0	0	0	0	0	0	0	1	0	3	0	41	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E gingeri C
s_JACQUR01 sp016210245	0	0	0	0	0	0	0	0	0	0	0	0	1	0	49	d_Bacteria;p_Chloroflexota;c_UBA6077;o_UBA6077;f_JACQUR01;g_JACQUR01;s_JACQUR01 sp016210245
s_UBA10906 sp903904275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_UBA10906;s_UBA10906 sp903904275
s_Jeotgalibacillus malaysiensis	0	0	0	0	0	0	0	17	0	0	10	0	1	0	22	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Jeotgalibacillaceae;g_Jeotgalibacillus;s_Jeotgalibacillus malaysiensis
s_Tokpelaia A sp003331065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Tokpelaia A;s_Tokpelaia A sp003331065
s_Unclassified_f_Dehalobacteriaceae	0	0	0	0	0	0	0	45	0	0	1	1	2	0	1	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_Dehalobacteriales;f_Dehalobacteriaceae;g_Unclassified_f_Dehalobacteriaceae;s_Unclassified_f_Dehalobacteriaceae
s_Nitrosomonas eutropha A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Nitrosomonadaceae;g_Nitrosomonas;s_Nitrosomonas eutropha A
s_Unclassified_g_GCF-000787395	0	0	8	21	1	7	2	0	3	0	0	0	0	7	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_GCF-000787395;s_Unclassified_g_GCF-000787395
s_Frankia torreyi	2	0	0	0	0	0	0	0	0	2	0	0	0	0	46	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Frankiaceae;g_Frankia;s_Frankia torreyi
s_Unclassified_f_Oscillospiraceae	0	0	0	6	4	0	0	0	4	0	0	0	1	4	31	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Unclassified_f_Oscillospiraceae;s_Unclassified_f_Oscillospiraceae
s_GCA-002841655 sp903937325	1	0	1	1	4	27	3	0	6	0	0	0	0	6	1	d_Bacteria;p_Patescibacteria;c_ABY1;o_BM507;f_UBA12465;g_GCA-002841655;s_GCA-002841655 sp903937325
s_Brachybacterium avium	24	1	0	0	0	0	0	3	0	0	3	0	0	0	19	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium avium
s_Unclassified_g_Arthrobacter K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter K;s_Unclassified_g_Arthrobacter K
s_Microbacterium sp001984105	1	0	0	0	0	0	0	0	0	0	0	5	0	0	44	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp001984105
s_GWF2-37-15 sp001784565	0	0	7	3	4	12	11	5	1	0	0	0	0	7	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_UBA9579;g_GWF2-37-15;s_GWF2-37-15 sp001784565
s_Unclassified_g_Staphylococcus	0	0	9	7	0	11	2	0	0	0	0	0	1	0	20	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Unclassified_g_Staphylococcus
s_Segetibacter sp004354985	0	0	14	5	3	19	2	0	3	0	0	0	0	3	1	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Segetibacter;s_Segetibacter sp004354985
s_T3Sed10-336 sp003566375	0	0	14	15	10	2	1	1	3	0	0	0	0	4	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_T3Sed10-336;g_T3Sed10-336;s_T3Sed10-336 sp003566375
s_SB25 sp008933525	0	0	13	10	1	13	5	0	2	0	0	0	0	6	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Tenuifilaceae;g_SB25;s_SB25 sp008933525
s_Sulfuricurvum sp014764105	0	0	0	0	29	0	0	1	0	0	0	1	0	11	8	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurimonadaceae;g_Sulfuricurvum;s_Sulfuricurvum sp014764105
s_Unclassified_g_Serratia	0	0	0	0	0	0	0	0	0	0	44	0	6	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Serratia;s_Unclassified_g_Serratia
s_JAHDQW01 sp018433585	0	0	0	0	0	0	0	3	0	0	47	0	0	0	0	d_Bacteria;p_Elusimicrobiota;c_Endomicrobia;o_Endomicrobiales;f_Endomicrobiaceae;g_JAHDQW01;s_JAHDQW01 sp018433585
