species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Aeromonas bivalvium	0	0	0	0	0	0	0	0	0	0	0	0	33.2897	0	11.6405	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas bivalvium
s_Janibacter anophelis	17.0386	0	0	0	0	0	0	0	23.6123	0	0	0	0	0	4.2743	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter anophelis
s_DSM105185 sp009695605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.9119	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_DSM105185;s_DSM105185 sp009695605
s_Unclassified_f_Neisseriaceae	0	0	0	0	0	0	36.2815	0	0	0	5.572	3.0466	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae;g_Unclassified_f_Neisseriaceae;s_Unclassified_f_Neisseriaceae
s_Cognatiyoonia koreensis	0	0	0	0	0	0	0	0	0	0	0	44.0752	0	0	0.8248	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Cognatiyoonia;s_Cognatiyoonia koreensis
s_Olsenella H porci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.8638	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Atopobiaceae;g_Olsenella H;s_Olsenella H porci
s_GCA-2748155 sp016711095	1.9778	0	0	0	0	0	0	0	0	0	0.3759	1.114	0	0	41.3018	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_GCA-2748155;s_GCA-2748155 sp016711095
s_UBA8363 sp015232645	0	0	0	0	0	44.7345	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_UBA8363;g_UBA8363;s_UBA8363 sp015232645
s_Lysobacter maris	23.0832	0	0	0	0	0	0	0	0	0	0	18.3141	0	0	3.2891	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_Lysobacter maris
s_Sphingomonas sp004173185	3.2001	0	0	0	0	0	0	0	0	0	0	37.3961	0	0	4.0312	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp004173185
s_HdN1 sp000198515	0	0	0	0	0	0	0	0	0	0	0	44.6212	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Ketobacteraceae;g_HdN1;s_HdN1 sp000198515
s_Sphingorhabdus B sp013823985	20.9798	0	0	0	0	0	0	0	0	0	0	23.6327	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingorhabdus B;s_Sphingorhabdus B sp013823985
s_UBA952 sp018883325	0	0	0	0	0	0	0	43.8011	0	0	0	0	0	0	0.7841	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_UBA952;s_UBA952 sp018883325
s_Unclassified_f_UBA6265	0	0	0	0	0	0	0	0	0	0	0	1.3632	0	0	43.2158	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Thermomicrobiales;f_UBA6265;g_Unclassified_f_UBA6265;s_Unclassified_f_UBA6265
s_Nitratireductor indicus	0	0	0	0	0	0	0	0	0	0	0	4.4041	0	0	40.1544	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Nitratireductor;s_Nitratireductor indicus
s_Kutzneria viridogrisea	8.7178	0	0	0	0	0	0	0	0	8.2907	0	2.9461	19.7152	0	4.8885	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Kutzneria;s_Kutzneria viridogrisea
s_JAAAPF01 sp009908425	9.6139	0	0	0	0	0	0	0	0	0	0	34.6546	0	0	0.2837	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Geminicoccales;f_Geminicoccaceae;g_JAAAPF01;s_JAAAPF01 sp009908425
s_Priestia flexa	0	0	0	0	0	0	0	17.7729	0	0	0	0	0	0	26.7236	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae H;g_Priestia;s_Priestia flexa
s_Clostridium sp000435835	0	0	0	0	0	0	0	0.9782	0	0	43.4951	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp000435835
s_Polaromonas sp013824015	0	0	0	0	0	0	0	0	0	0	0	43.5617	0	0	0.8351	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Polaromonas;s_Polaromonas sp013824015
s_Pauljensenia radingae A	7.1152	0	0	0	0	0	0	0	4.9301	0	0	1.9668	15.5965	0	14.7367	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Pauljensenia;s_Pauljensenia radingae A
s_Unclassified_g_Merdibacter	0	0	0	0	0	0	0	16.0834	0	0	0	0	25.7373	0	2.5191	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Merdibacter;s_Unclassified_g_Merdibacter
s_Psychrobacter sp900168255	4.7111	0	0	0	0	0	0	15.5349	0	4.4803	2.1568	0.5307	10.6541	0	6.2568	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Psychrobacter sp900168255
s_Unclassified_f_Eremiobacteraceae	0	0	0	0	0	0	0	0	0	0	0	3.3272	0	0	40.9718	d_Bacteria;p_Eremiobacterota;c_Eremiobacteria;o_Eremiobacterales;f_Eremiobacteraceae;g_Unclassified_f_Eremiobacteraceae;s_Unclassified_f_Eremiobacteraceae
s_RGIG2581 sp017431185	0	0	0	0	0	0	0	44.1934	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_UBA1407;g_RGIG2581;s_RGIG2581 sp017431185
s_Methylophaga frappieri	14.7364	0	0	0	0	0	0	0	6.8073	0	0	4.9799	11.1087	0	6.5238	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nitrosococcales;f_Methylophagaceae;g_Methylophaga;s_Methylophaga frappieri
s_Breznakiella homolactica	23.2325	0	0	0	0	0	0	5.4721	0	0	0	0	0	0	15.4275	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Termitinemataceae;g_Breznakiella;s_Breznakiella homolactica
s_Microbacterium nanhaiense	0	0	0	0	0	0	0	0	0	0	2.3572	4.6398	0	0	37.0977	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium nanhaiense
s_Allorhizobium wuzhouense	0	0	0	0	0	0	0	0	0	0	0	24.8124	0	0	19.2363	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Allorhizobium;s_Allorhizobium wuzhouense
s_Bilophila wadsworthia	0	0	0	0	0	0	0	0	0	0	0	38.1909	0	0	5.85	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
s_Sphingomonas caeni	12.1124	0	0	0	0	0	0	0	0	0	0	17.6432	0	0	14.2835	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas caeni
s_JAABQG01 sp014879655	0	0	0	0	0	0	0	0	0	0	0	43.8325	0	0	0.2015	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_JAABQG01;s_JAABQG01 sp014879655
s_Pseudomonas E putida B	12.7007	0	0	0	0	0	0	0	0	0	0	30.8999	0	0	0.3748	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E putida B
s_Buttiauxella colo	0	0	0	0	0	0	0	0	0	0	43.8661	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Buttiauxella;s_Buttiauxella colo
s_Pseudorhodobacter B sp000176015	0	0	0	0	0	0	0	0	0	0	0	43.3713	0	0	0.4058	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudorhodobacter B;s_Pseudorhodobacter B sp000176015
s_Clostridium saccharobutylicum	12.1124	0	0	0	0	0	0	18.0988	0	0	2.5128	0	8.2749	0	2.7407	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium saccharobutylicum
s_Paracoccus ravus	9.2475	0	0	0	0	0	0	0	0	13.1917	0	19.7921	0	0	1.5011	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus ravus
s_46-32 sp003243445	0	0	0	0	0	0	0	0	0	0	16.5676	0	19.1356	0	8.016	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_46-32;s_46-32 sp003243445
s_JAGOCV01 sp017998575	0	0	0	0	0	0	0	0	11.4162	0	0	32.2355	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_JAGOCV01;s_JAGOCV01 sp017998575
s_Chelonobacter sp006228005	0	0	0	0	0	14.5469	18.4069	2.5855	0	0	4.3973	3.7096	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Chelonobacter;s_Chelonobacter sp006228005
s_Staphylococcus warneri A	42.3555	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus warneri A
s_Variovorax sp001577265	28.5967	0	0	0	0	0	0	0	0	0	0	14.4957	0	0	0.422	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Variovorax;s_Variovorax sp001577265
s_Variovorax sp003019815	0	0	0	0	0	0	0	0	0	0	0	0.7475	5.6882	0	37.0628	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Variovorax;s_Variovorax sp003019815
s_Unclassified_g_Allosphingosinicella	4.4987	0	0	0	0	0	19.0352	0	0	0	0	19.4604	0	0	0.4678	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Allosphingosinicella;s_Unclassified_g_Allosphingosinicella
s_Unclassified_g_Enterococcus F	0	0	0	0	0	0	0	0	17.9046	18.4305	0	0	0	0	7.1072	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus F;s_Unclassified_g_Enterococcus F
s_JAAUUD01 sp012031655	7.4579	0	0	0	0	0	0	0	0	0	0	5.8807	16.866	0	13.2064	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_J027;g_JAAUUD01;s_JAAUUD01 sp012031655
s_Serratia sp017832355	0	0	0	0	0	0	0	0	0	0	43.3778	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Serratia;s_Serratia sp017832355
s_Unclassified_g_Arcanobacterium A	0	0	0	0	0	0	0	0	6.0701	0	0	0.9868	29.7171	0	6.5929	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Arcanobacterium A;s_Unclassified_g_Arcanobacterium A
s_Mesorhizobium A sp002336975	11.4387	0	0	0	0	0	0	0	0	0	0	17.3024	4.3114	0	10.2928	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium A;s_Mesorhizobium A sp002336975
s_Haloferula sp000739615	0	0	0	0	0	43.2705	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Akkermansiaceae;g_Haloferula;s_Haloferula sp000739615
s_Sphingomonas I sp003248515	13.8785	0	0	0	0	0	0	0	0	0	0	12.6793	0	0	16.704	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas I;s_Sphingomonas I sp003248515
s_Yersinia massiliensis	0	0	0	0	0	0	0	0	0	0	24.7957	0	18.3892	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Yersinia;s_Yersinia massiliensis
s_Clostridium AI sp002297865	0	0	0	0	0	0	0	14.7412	0	0	10.5055	4.5204	13.3945	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Clostridium AI;s_Clostridium AI sp002297865
s_Unclassified_g_Alteraurantiacibacter	0	0	0	0	0	0	0	0	0	0	0	43.1188	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Alteraurantiacibacter;s_Unclassified_g_Alteraurantiacibacter
s_Pseudorhodoferax soli	0	0	0	0	20.4838	0	0	1.1108	0	0	0	1.9351	0	0	19.5157	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pseudorhodoferax;s_Pseudorhodoferax soli
s_Hathewaya proteolytica	0	0	0	0	0	0	0	0	0	0	43.0326	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Hathewaya;s_Hathewaya proteolytica
s_Fusobacterium B sp900554885	0	0	7.5829	0	0	0	0	1.326	0	0	25.1292	2.8537	0	6.1264	0	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Fusobacterium B;s_Fusobacterium B sp900554885
s_Unclassified_g_RUG11864	5.1019	0	0	0	4.1782	0	0	0	0	0	0	3.4711	9.6149	7.4764	13.1739	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_RUG11864;s_Unclassified_g_RUG11864
s_Unclassified_g_Niameybacter	16.9039	0	0	0	0	0	0	17.5186	0	0	0	0	0	0	8.5809	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Niameybacter;s_Unclassified_g_Niameybacter
s_Rhizobium sp900472625	0	0	0	0	0	0	0	0	0	0	0	0.8277	10.8942	0	31.2294	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium sp900472625
s_Halobacteroides halobius	8.1188	0	0	0	0	0	0	0	0	0	33.9166	0.9145	0	0	0	d_Bacteria;p_Firmicutes F;c_Halanaerobiia;o_Halobacteroidales;f_Halobacteroidaceae;g_Halobacteroides;s_Halobacteroides halobius
s_Staphylococcus durrellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.9389	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus durrellii
s_Acinetobacter pseudolwoffii	0	0	0	0	0	0	0	3.9905	0	0	0	10.0105	16.4866	0	12.3544	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter pseudolwoffii
s_Enterobacter asburiae C	0	0	0	0	0	0	0	0	0	0	3.0227	0	39.8171	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter asburiae C
s_CADDYV01 sp902810695	0	0	0	0	0	0	0	0	0	0	0	2.929	0	0	39.9049	d_Bacteria;p_Actinobacteriota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_CADDYV01;s_CADDYV01 sp902810695
s_Sphingobium sp001563265	21.9365	0	0	0	0	0	0	6.8892	0	0	0	14.0026	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium sp001563265
s_CAIOSQ01 sp016793165	0	0	0	0	0	0	0	0	0	0	0	42.602	0	0	0.221	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_CACIAM-22H2;f_CACIAM-22H2;g_CAIOSQ01;s_CAIOSQ01 sp016793165
s_Citrobacter freundii E	0	0	0	0	0	0	0	0	0	0	22.1407	1.4554	14.6091	0	4.6015	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter freundii E
s_Janibacter hoylei	0	0	9.9381	0	6.0425	0	0	0	0	0	0	0.8311	0	0	25.9704	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter hoylei
s_Thermomonas sp017302075	2.7834	0	0	0	0	0	0	0	0	0	0	33.8502	2.0982	0	4.0206	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Thermomonas;s_Thermomonas sp017302075
s_Clostridium sp900540255	21.4134	0	0	0	0	0	0	0	0	0	0	0	10.7614	0	10.533	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp900540255
s_Chakrabartia sp002478575	10.0741	0	0	0	0	0	0	0	0	0	0	32.5385	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Chakrabartia;s_Chakrabartia sp002478575
s_Globicatella sp010892315	0	0	0	0	0	0	23.8619	0	0	3.3833	0	0	5.3636	0	9.9944	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Globicatella;s_Globicatella sp010892315
s_Variovorax paradoxus G	0	0	0	0	0	0	0	0	0	0	0	42.2486	0	0	0.3256	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Variovorax;s_Variovorax paradoxus G
s_TMED23 sp012960465	0	0	0	0	0	0	0	0	0	0	8.189	32.2384	0	0	2.1116	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_UBA2165;g_TMED23;s_TMED23 sp012960465
s_Corynebacterium deserti	0	0	0	0	0	0	0	0	0	0	0	0	35.3775	0	7.1402	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium deserti
s_Microlunatus B parietis	0	0	0	0	0	0	0	0	0	0	0	0	41.956	0	0.5475	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Microlunatus B;s_Microlunatus B parietis
s_Rhodovulum marinum	0	0	0	0	0	0	0	0	0	0	0	42.1932	0	0	0.3029	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rhodovulum;s_Rhodovulum marinum
s_Sphingobium japonicum C	0	0	0	0	0	0	0	0	0	8.4382	0	32.9831	0	0	1.0475	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium japonicum C
s_Sphingomonas G prati	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.455	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas G;s_Sphingomonas G prati
s_Hamadaea tsunoensis	0	0	0	0	0	0	0	0	0	0	0	3.1412	0	0	39.2988	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Hamadaea;s_Hamadaea tsunoensis
s_Pseudomonas E poae	22.4484	0	0	0	0	0	0	0	0	0	0	12.6435	0	0	7.2878	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E poae
s_1XD8-76 sp910578085	24.4447	0	0	0	0	0	0	0	0	0	0	0	6.1424	0	11.7835	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_1XD8-76;s_1XD8-76 sp910578085
s_Hathewaya sp003288255	15.0324	0	0	0	0	0	0	11.8023	0	0	0	0	0	0	15.4055	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Hathewaya;s_Hathewaya sp003288255
s_PHOS-HE28 sp018266685	0	0	0	0	0	0	0	0	0	0	0	42.0875	0	0	0.0904	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_PHOS-HE28;g_PHOS-HE28;s_PHOS-HE28 sp018266685
s_Marinomonas arctica	0	0	0	0	0	0	0	0	0	3.3047	23.8634	1.5658	13.0977	0	0.3077	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Marinomonadaceae;g_Marinomonas;s_Marinomonas arctica
s_Agromyces sp001428255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.1279	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Agromyces;s_Agromyces sp001428255
s_Clostridium saudiense	8.2379	0	0	0	0	0	0	2.3165	0	0	0	0	1.8535	0	29.7189	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium saudiense
s_Acidovorax sp003852545	0	0	0	0	0	0	0	0	0	4.3569	0	37.6741	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Acidovorax sp003852545
s_Methylomicrobium agile	0	0	0	0	0	0	0	0	0	0	0	41.986	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methylomicrobium;s_Methylomicrobium agile
s_Avimonas A narfia	0	0	0	0	0	0	0	33.0751	0	7.4192	1.3393	0	0	0	0.1151	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Avimonas A;s_Avimonas A narfia
s_Sphaerotilus montanus	3.8804	0	0	0	0	0	0	0	0	0	0	38.0289	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Sphaerotilus;s_Sphaerotilus montanus
s_Sutterella sp017936545	0	0	0	0	0	0	0	0	0	0	0	2.6123	0	0	39.286	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Sutterella;s_Sutterella sp017936545
s_Tsukamurella conjunctivitidis	0	0	0	0	0	0	0	0	39.3788	0	0	0	0	0	2.5159	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Tsukamurella;s_Tsukamurella conjunctivitidis
s_Paenibacillus dakarensis	27.6653	0	0	0	0	0	0	3.7235	0	0	0	0	0	0	10.4977	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus dakarensis
s_Sphingomonas pruni	5.5088	0	0	0	0	0	0	0	0	0	0	36.3651	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas pruni
s_UBA2486 sp018854025	0	0	0	0	0	0	0	0	0	0	0	41.8659	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Acidithiobacillales;f_Acidithiobacillaceae;g_UBA2486;s_UBA2486 sp018854025
s_Alcaligenes faecalis D	0	0	0	0	0	0	0	0	0	0	0	1.9438	16.04	0	23.8292	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Alcaligenes;s_Alcaligenes faecalis D
s_Bavariicoccus seileri	0	0	0	0	5.909	4.7808	12.0987	0	4.9995	1.7154	0	0	2.7195	0	9.5636	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Bavariicoccus;s_Bavariicoccus seileri
s_AQU-03 sp018500125	41.7645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_J036;g_AQU-03;s_AQU-03 sp018500125
s_Rahnella sp019049675	0	0	0	0	0	0	0	0	0	0	33.5531	0	8.1849	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Rahnella;s_Rahnella sp019049675
s_Sulfitobacter litoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.7184	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Sulfitobacter;s_Sulfitobacter litoralis
s_Aureimonas fodinaquatilis	0	0	0	0	0	0	0	0	0	0	0	21.4713	14.1609	0	6.0625	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aureimonas;s_Aureimonas fodinaquatilis
s_Curvibacter lanceolatus	0	0	0	0	0	0	0	0	0	0	0	40.0226	0	0	1.5901	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Curvibacter;s_Curvibacter lanceolatus
s_Oceanisphaera litoralis	0	0	0	0	0	0	0	0	0	0	12.715	0	28.8776	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Oceanisphaera;s_Oceanisphaera litoralis
s_JADFCT01 sp017161665	0	0	0	0	13.6432	0	27.9348	0	0	0	0	0	0	0	0	d_Bacteria;p_Sumerlaeota;c_Sumerlaeia;o_JADFCT01;f_JADFCT01;g_JADFCT01;s_JADFCT01 sp017161665
s_Asp313 sp015062745	13.6188	0	0	0	0	0	0	0	0	17.2689	0	1.0227	6.8442	0	2.8135	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Asp313;s_Asp313 sp015062745
s_Pseudomonas A stutzeri B	0	0	0	0	0	0	0	1.5472	0	0	0	39.9561	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas A;s_Pseudomonas A stutzeri B
