species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_F2B08 sp012838445	35.3361	0	0	0	0	0	0	0	0	0	0	19.4197	0	0	81.4139	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_F2B08;s_F2B08 sp012838445
s_Ilumatobacter A nonamiensis	27.5103	0	0	0	0	0	0	21.951	0	0	0	10.1726	0	0	76.4708	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Ilumatobacteraceae;g_Ilumatobacter A;s_Ilumatobacter A nonamiensis
s_Pseudonocardia hydrocarbonoxydans	28.4029	48.2817	0	0	0	0	0	0	0	56.3593	0	0	0	0	3.0598	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Pseudonocardia;s_Pseudonocardia hydrocarbonoxydans
s_Nocardioides currus	110.886	0	0	0	0	0	0	11.0598	0	0	0	11.6137	0	0	2.3674	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides currus
s_Bradyrhizobium sp000261685	0	0	0	0	0	0	0	0	135.7748	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium;s_Bradyrhizobium sp000261685
s_Fermentimonas sp012513315	10.345	0	0	0	0	0	0	4.6431	0	14.2289	0	0	17.0297	0	89.3495	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Dysgonomonadaceae;g_Fermentimonas;s_Fermentimonas sp012513315
s_Corynebacterium jeikeium	5.2788	15.4589	0	0	0	0	9.2557	25.5501	0	63.8941	0	0.6753	14.897	0	0.3743	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium jeikeium
s_Helicobacter C marmotae	0	0	0	0	132.7404	0	0	0	0	0	0	2.618	0	0	0	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter C;s_Helicobacter C marmotae
s_Niastella caeni	135.3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Niastella;s_Niastella caeni
s_Unclassified_f_Phormidesmiaceae	7.2944	0	0	0	0	0	27.7249	0	0	0	0	0	0	100.147	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Phormidesmiales;f_Phormidesmiaceae;g_Unclassified_f_Phormidesmiaceae;s_Unclassified_f_Phormidesmiaceae
s_Kaistella gelatinilytica	0	0	0	0	0	0	0	4.5461	0	0	0	130.3563	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Kaistella;s_Kaistella gelatinilytica
s_Cryobacterium sp003602235	25.8833	0	0	0	15.4033	0	0	0	0	0	0	6.0758	0	0	87.5197	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Cryobacterium;s_Cryobacterium sp003602235
s_CAIXQW01 sp903921675	14.6183	72.1781	0	0	9.136	2.4066	9.2603	0	0	26.8087	0	0.4505	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_CAIXQW01;s_CAIXQW01 sp903921675
s_Brevundimonas sp017308115	38.4375	0	0	0	0	0	0	0	0	0	0	81.7953	0	0	14.5016	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas sp017308115
s_Corallococcus sp004173515	0	0	49.015	85.7052	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_Corallococcus;s_Corallococcus sp004173515
s_WLRQ01 sp903918645	86.831	40.8314	0	0	0	0	0	5.7737	0	0	0	0	0	0	1.2359	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_CAIYMF01;g_WLRQ01;s_WLRQ01 sp903918645
s_Clostridium cagae	16.292	0	35.9327	0	0	0	0	61.6464	0	0	6.7333	0	4.3787	0	9.6597	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium cagae
s_Clostridium J sp002453475	0	0	17.5907	0	0	0	0	64.6556	0	0	45.6673	4.2051	0	0	2.5198	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium J;s_Clostridium J sp002453475
s_Nonlabens sp000153385	0	0	25.2427	0	0	23.7771	60.9948	0	0	0	0	0	0	24.4804	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Nonlabens;s_Nonlabens sp000153385
s_Polaromonas sp010365105	0	0	0	0	0	0	0	0	0	0	0	133.2932	0	0	1.0453	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Polaromonas;s_Polaromonas sp010365105
s_CAG-41 sp900066215	0	0	0	0	0	27.6478	106.3863	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_UBA1381;g_CAG-41;s_CAG-41 sp900066215
s_JACRHL01 sp016212085	0	0	0	20.5103	0	17.6781	22.6746	0	0	0	0	0	0	72.8041	0	d_Bacteria;p_Nitrospirota;c_JACRHL01;o_JACRHL01;f_JACRHL01;g_JACRHL01;s_JACRHL01 sp016212085
s_Pseudomonas E sp012985665	3.4773	0	0	0	0	0	0	0	0	0	0	0	0	0	130.1622	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp012985665
s_Ligilactobacillus equi	0	0	0	0	0	0	0	0	0	133.6281	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Ligilactobacillus equi
s_DUNV01 sp016841605	40.287	42.6252	21.1236	0	0	0	0	0	0	29.5531	0	0	0	0	0	d_Bacteria;p_Firmicutes D;c_Dethiobacteria;o_DTU022;f_UBA8154;g_DUNV01;s_DUNV01 sp016841605
s_Spirillospora hibisca	12.9417	41.0783	0	0	18.1983	0	0	0	0	0	0	7.1783	48.6955	0	5.4707	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Spirillospora;s_Spirillospora hibisca
s_Unclassified_g_Rahnella	0	0	0	0	0	0	0	0	0	0	102.4047	0	31.125	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Rahnella;s_Unclassified_g_Rahnella
s_Tropicimonas lutimaris	0	81.1747	40.2274	0	0	0	0	0	0	0	0	0	12.0284	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Tropicimonas;s_Tropicimonas lutimaris
s_Clostridium AR sp017312485	0	0	0	0	0	0	0	14.4144	0	0	107.3818	0	11.3288	0	0.2314	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AR;s_Clostridium AR sp017312485
s_Actinobaculum massiliense	0	0	0	0	0	0	10.8919	0	0	8.7416	0	3.3048	80.1221	0	30.232	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinobaculum;s_Actinobaculum massiliense
s_Lampropedia aestuarii	0	0	0	0	0	0	0	0	0	0	0	127.3195	0	0	5.8989	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Lampropedia;s_Lampropedia aestuarii
s_Devosia sp017307565	0	0	10.0369	0	8.9725	28.3624	60.631	0	11.7361	0	0	13.4089	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia sp017307565
s_JABDRL01 sp016926535	24.6413	0	19.3802	0	25.9876	18.255	23.4145	0	11.3306	0	0	0.8542	0	0	9.1246	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_JABDRL01;s_JABDRL01 sp016926535
s_Jejubacter calystegiae	0	0	0	0	0	0	0	0	4.903	0	93.7272	0.7393	33.5446	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Jejubacter;s_Jejubacter calystegiae
s_Cupriavidus nantongensis	0	0	0	102.3613	0	8.8227	0	0	0	0	0	0	0	18.1673	3.2351	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Cupriavidus;s_Cupriavidus nantongensis
s_Sphingorhabdus B sp003367235	50.6095	0	0	0	0	0	0	0	0	0	0.2692	81.6824	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingorhabdus B;s_Sphingorhabdus B sp003367235
s_Microbacterium lacticum	0	0	3.8805	0	3.469	0	0	0	0	13.5726	0	1.0263	20.8856	0	89.6846	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium lacticum
s_Deinococcus fonticola	132.5036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Deinococcaceae;g_Deinococcus;s_Deinococcus fonticola
s_PCC7113 sp014695895	24.8994	79.0336	0	0	0	0	4.7319	0	2.2899	19.1786	0	0	2.3422	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Coleofasciculaceae;g_PCC7113;s_PCC7113 sp014695895
s_UBA5177 sp002413265	0	0	100.3686	0	0	9.4541	12.1262	0	0	0	0	0	0	9.7337	0.7356	d_Bacteria;p_Chloroflexota;c_UBA5177;o_UBA5177;f_UBA5177;g_UBA5177;s_UBA5177 sp002413265
s_Sulfurospirillum arsenophilum	0	0	9.0153	0	120.8886	0	0	0	0	0	0	2.3842	0	0	0	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurospirillaceae;g_Sulfurospirillum;s_Sulfurospirillum arsenophilum
s_Jonesia denitrificans	14.6721	0	0	0	0	0	0	0	27.0791	48.6	0	0	37.9547	0	3.9469	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Jonesia;s_Jonesia denitrificans
s_Corynebacterium tuscaniense	18.8574	0	0	0	15.9101	0	0	0	20.8105	70.549	0.5558	1.046	0	0	4.493	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium tuscaniense
s_Unclassified_f_Moraxellaceae	10.841	0	0	0	0	0	0	7.3538	0	0	3.1954	33.8161	56.0812	0	20.9193	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Unclassified_f_Moraxellaceae;s_Unclassified_f_Moraxellaceae
s_Rhodoferax sp903944555	9.0922	0	0	0	0	0	0	1.9304	0	0	0	119.9786	0	0	1.0137	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Rhodoferax;s_Rhodoferax sp903944555
s_Mycobacterium phlei	7.6055	24.1408	0	0	0	0	0	0	13.9887	75.3185	0	3.1639	7.1543	0	0.5845	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium phlei
s_JAFIHG01 sp017848795	79.0123	0	0	13.4568	0	0	0	0	0	0	0	0	0	0	39.3167	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_CAIYMF01;g_JAFIHG01;s_JAFIHG01 sp017848795
s_Acinetobacter sp002135205	0	0	0	0	0	0	0	0	0	0	0	7.7535	120.9366	0	3.032	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter sp002135205
s_Pseudactinotalea caeni	0	9.4154	0	0	4.1711	0	0	0	0	3.264	0	4.7904	2.7903	0	106.9814	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Beutenbergiaceae;g_Pseudactinotalea;s_Pseudactinotalea caeni
s_Kluyvera cryocrescens	0	0	0	0	0	0	0	0	0	0	131.3044	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kluyvera;s_Kluyvera cryocrescens
s_Brachybacterium phenoliresistens	49.8957	28.3772	0	0	0	0	0	0	7.3607	8.807	0	3.3296	25.2294	0	7.7917	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium phenoliresistens
s_SLJM01 sp007135085	0	41.4685	6.8501	0	6.1237	0	31.0143	0	5.0028	33.543	0	0	0	6.6433	0	d_Bacteria;p_Myxococcota;c_Bradymonadia;o_Bradymonadales;f_Bradymonadaceae;g_SLJM01;s_SLJM01 sp007135085
s_SIG452 sp015068645	0	0	0	0	21.9086	23.0846	0	0	14.3283	0	0	0	0	71.3021	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UMGS1840;f_UMGS1840;g_SIG452;s_SIG452 sp015068645
s_B7-G4 sp003647675	52.9044	0	0	0	0	0	0	0	0	77.6176	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_BM507;f_UBA12075;g_B7-G4;s_B7-G4 sp003647675
s_Ectobacillus panaciterrae	0	0	0	0	0	21.5177	0	0	106.8462	0	2.1403	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae G;g_Ectobacillus;s_Ectobacillus panaciterrae
s_UBA4427 sp002390675	0	100.3688	0	0	0	0	30.0467	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_UBA4427;g_UBA4427;s_UBA4427 sp002390675
s_Unclassified_g_Erysipelothrix	0	0	0	0	0	0	0	0	0	0	0.801	2.1244	0	0	127.4644	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Erysipelothrix;s_Unclassified_g_Erysipelothrix
s_Stenotrophomonas maltophilia AU	10.3276	0	0	0	0	0	0	0	0	0	0	4.2162	21.5949	0	94.1601	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia AU
s_Phycicoccus sp001428065	87.2046	0	0	0	0	0	0	0	0	4.4145	0	0.5563	0	0	38.0812	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Phycicoccus;s_Phycicoccus sp001428065
s_0-14-0-20-51-18 sp002774685	0	0	20.1405	110.052	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Elusimicrobiales;f_UBA9959;g_0-14-0-20-51-18;s_0-14-0-20-51-18 sp002774685
s_Unclassified_g_Spirochaeta A	0	0	0	12.1259	0	10.4515	0	0	0	0	0	0	0	107.6061	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Spirochaetales A;f_Spirochaetaceae A;g_Spirochaeta A;s_Unclassified_g_Spirochaeta A
s_Cellulomonas sp004168625	13.429	85.2504	0	0	0	0	0	0	0	29.5531	0	1.8621	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Cellulomonas;s_Cellulomonas sp004168625
s_Brevibacterium sp011617245	20.7905	0	0	0	0	0	0	6.2209	40.6297	0	0	0	7.3339	0	55.0438	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium sp011617245
s_Microbacterium gorillae	3.3467	0	0	0	0	0	0	8.0113	0	112.9791	0	0	0	0	5.645	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium gorillae
s_Maridesulfovibrio ferrireducens	0	0	0	0	0	0	0	108.247	0	0	1.3219	0.2073	15.4683	4.5609	0.1723	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Maridesulfovibrio;s_Maridesulfovibrio ferrireducens
s_Sphingomonas guangdongensis	19.5829	0	0	0	0	4.3708	0	6.2361	0	0	0	99.3773	0	0	0.3845	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas guangdongensis
s_Fen-999 sp019136545	0	0	0	0	0	0	0	0	0	0	0	129.8937	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Fen-999;s_Fen-999 sp019136545
s_JADJRG01 sp016712315	0	0	0	0	0	0	0	0	0	129.8383	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Nannocystales;f_Nannocystaceae;g_JADJRG01;s_JADJRG01 sp016712315
s_UBA12451 sp001805965	0	0	10.0971	22.0691	0	9.5108	0	0	0	0	0	0	0	88.1294	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_UBA10015;f_Kpj58rc;g_UBA12451;s_UBA12451 sp001805965
s_JAAZOP01 sp016218765	0	0	15.2065	0	0	114.5885	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_DRWM01;f_JAAZOP01;g_JAAZOP01;s_JAAZOP01 sp016218765
s_Corynebacterium sp014490555	11.7637	62.2323	0	0	0	0	3.726	2.3466	12.6679	28.1013	0	0	0	0	8.8946	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium sp014490555
s_Rubrivivax sp018240325	9.5333	40.3463	0	0	8.937	0	0	0	20.4568	31.4697	0	17.8779	0	0	0.7507	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Rubrivivax;s_Rubrivivax sp018240325
s_Clostridium sp015550425	22.9956	0	0	0	0	0	37.1919	15.6435	0	0	25.958	0	18.4093	0	9.0895	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp015550425
s_Oceanimonas sp000243075	0	0	0	102.3613	16.7465	0	0	0	0	0	0	0	0	0	10.1785	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Oceanimonas;s_Oceanimonas sp000243075
s_Pseudoxanthomonas daejeonensis	37.969	0	0	0	0	0	0	0	0	0	0	1.3813	70.8732	0	19.0329	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas;s_Pseudoxanthomonas daejeonensis
s_Variovorax sp018241225	49.3774	44.7799	11.0957	0	0	0	13.4054	8.4427	0	0	2.0792	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Variovorax;s_Variovorax sp018241225
s_Unclassified_g_Pseudidiomarina	36.0622	28.6164	0	0	25.3549	0	17.1334	10.7905	0	9.9202	0	1.2501	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pseudidiomarina;s_Unclassified_g_Pseudidiomarina
s_Leptothoe sp000482245	0	0	0	0	7.6494	104.7805	0	0	0	0	0	0	0	16.5969	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Phormidesmiales;f_Phormidesmiaceae;g_Leptothoe;s_Leptothoe sp000482245
s_Pectobacterium atrosepticum	0	0	0	0	0	0	0	0	0	0	33.2841	33.4169	62.3177	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pectobacterium;s_Pectobacterium atrosepticum
s_Unclassified_g_Chroogloeocystis	0	0	0	0	0	0	0	0	114.2177	14.3853	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Chroococcidiopsidaceae;g_Chroogloeocystis;s_Unclassified_g_Chroogloeocystis
s_Ventricola sp017460325	0	0	15.0703	98.8168	0	0	0	0	0	0	0	0	0	14.6152	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_CAG-74;g_Ventricola;s_Ventricola sp017460325
s_Unclassified_g_Propionicimonas	12.7653	0	0	0	0	0	10.5527	0	5.1066	12.2201	0	4.0005	38.1249	0	45.6825	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Propionicimonas;s_Unclassified_g_Propionicimonas
s_GWF2-38-85 sp001797275	0	0	0	0	0	0	30.4974	0	0	0	0	0	0	97.9215	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_CAG-382;g_GWF2-38-85;s_GWF2-38-85 sp001797275
s_Kaistia adipata	10.2309	0	0	0	11.1785	0	0	0	0	0	0	30.2523	0	0	76.704	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Kaistiaceae;g_Kaistia;s_Kaistia adipata
s_CAG-41 sp910585795	0	0	0	24.234	6.6079	97.4757	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_UBA1381;g_CAG-41;s_CAG-41 sp910585795
s_Comamonas denitrificans A	11.7781	0	0	0	0	0	0	0	0	0	0	112.9715	3.3923	0	0.1386	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas denitrificans A
s_Corynebacterium doosanense	0	0	0	0	0	0	0	0	0	128.1629	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium doosanense
s_Rhodococcus opacus	112.0934	0	0	0	0	0	0	6.845	0	5.0344	0.3371	0.3172	2.1519	0	1.2308	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus opacus
s_Prevotella sp017635615	0	0	14.5282	0	6.4938	75.2657	17.5525	0	0	0	0	0	0	14.0894	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Prevotella;s_Prevotella sp017635615
s_Rhodoferax sp903822205	0	0	0	0	0	0	0	0	0	0	0	127.196	0	0	0.7327	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Rhodoferax;s_Rhodoferax sp903822205
s_Devosia limi	0	0	0	0	0	0	0	0	0	0	0	15.1973	3.983	0	108.7064	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia limi
s_VBWC01 sp006218035	0	0	30.3034	46.3636	0	34.2527	7.3223	0	3.5434	0	0	0	0	5.8776	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_VBWC01;f_VBWC01;g_VBWC01;s_VBWC01 sp006218035
s_Ga0077550 sp001464385	21.4445	0	22.4879	0	20.1032	0	40.7538	0	6.5738	15.731	0	0	0	0	0.2747	d_Bacteria;p_Myxococcota;c_Polyangia;o_Nannocystales;f_Nannocystaceae;g_Ga0077550;s_Ga0077550 sp001464385
s_Propionibacterium cyclohexanicum	0	0	0	0	0	0	0	0	2.5185	0	0.4036	0.7595	0	0	123.6766	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Propionibacterium;s_Propionibacterium cyclohexanicum
s_Unclassified_g_Nocardiopsis	0	0	0	0	0	0	26.5195	16.7018	50.8901	30.4448	0	0	0	0	2.6813	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Nocardiopsis;s_Unclassified_g_Nocardiopsis
s_Jeotgalicoccus A schoeneichii	0	0	41.2126	0	0	0	0	0	0	0	0	0	0	0	85.9902	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Salinicoccaceae;g_Jeotgalicoccus A;s_Jeotgalicoccus A schoeneichii
s_Leptotrichia buccalis	0	0	0	0	0	0	0	94.7943	0	0	1.1117	0.523	24.8342	5.7533	0	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Leptotrichia;s_Leptotrichia buccalis
s_Terrisporobacter mayombei	19.6664	0	0	0	0	0	0	7.5603	0	0	74.7731	0	7.0927	0	17.7462	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Terrisporobacter;s_Terrisporobacter mayombei
s_Unclassified_g_Acetatifactor	13.5997	43.1671	0	0	57.3709	0	0	0	12.5069	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Unclassified_g_Acetatifactor
s_Citrobacter A sedlakii	0	0	0	0	0	0	0	4.9376	0	0	73.8988	0	47.7202	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter A;s_Citrobacter A sedlakii
s_Paracoccus binzhouensis	36.2261	0	0	0	0	0	0	0	0	0	0	87.4611	0	0	2.7892	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus binzhouensis
s_Cellulosimicrobium cinnabarinum	0	0	0	0	0	0	0	0	0	107.0029	3.6386	0	11.612	0	4.1408	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Cellulosimicrobium;s_Cellulosimicrobium cinnabarinum
s_Kocuria polaris A	72.4473	0	0	0	0	0	0	3.8059	0	13.172	0	10.6256	20.5271	0	5.8017	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Kocuria;s_Kocuria polaris A
s_Sulfurimonas crateris	0	0	0	108.6077	17.7684	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurimonadaceae;g_Sulfurimonas;s_Sulfurimonas crateris
s_KH17 sp900199505	31.4177	0	0	0	0	0	0	0	0	0	0	4.6138	0	0	90.2029	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_KH17;s_KH17 sp900199505
