genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Ginsengibacter	0	0	2	13	2	13	1	0	4	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Ginsengibacter
g_JAAZMA01	0	0	4	11	0	5	1	2	0	0	6	0	0	2	5	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae;g_JAAZMA01
g_MT2928	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_MT2928
g_Brojett037	0	0	0	0	0	0	0	0	0	0	0	33	0	0	3	d_Bacteria;p_Patescibacteria;c_Dojkabacteria;o_J137;f_J137;g_Brojett037
g_3-1-20CM-3-53-8	0	4	4	0	4	0	7	0	3	0	5	4	0	5	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Pyrinomonadales;f_Pyrinomonadaceae;g_3-1-20CM-3-53-8
g_SHVW01	0	0	1	10	0	9	4	0	10	0	0	0	0	2	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVW01;f_SHVW01;g_SHVW01
g_JADJQN01	3	5	2	0	1	0	1	0	1	22	0	0	0	1	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JADJQN01;g_JADJQN01
g_Unclassified_f_UBA7430	0	0	18	5	2	10	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA7430;g_Unclassified_f_UBA7430
g_RGIG1476	0	1	0	0	0	0	0	0	0	2	2	0	2	0	29	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_RGIG1476
g_UBA2918	6	8	4	0	7	1	2	0	2	4	0	0	0	2	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_UBA2918
g_UBA6777	0	0	14	0	0	11	3	0	6	0	0	0	0	2	0	d_Bacteria;p_Myxococcota;c_UBA6777;o_UBA6777;f_UBA6777;g_UBA6777
g_Acetoanaerobium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	34	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Filifactoraceae;g_Acetoanaerobium
g_JAFGIS01	0	0	1	1	0	2	5	0	3	0	0	0	1	0	22	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_JAFGIS01
g_V9D3004	0	0	0	0	0	0	0	31	0	0	0	0	1	0	3	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_V9D3004
g_R-H-3	3	0	1	13	2	0	6	0	9	0	0	0	0	1	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Kineosporiaceae;g_R-H-3
g_Brevefilum	17	6	1	2	0	0	1	0	1	0	1	0	0	6	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Brevefilum
g_Sodaliphilus	1	0	0	0	0	0	0	2	0	0	0	0	0	0	32	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_Sodaliphilus
g_Hymenobacter	15	7	2	1	2	0	2	1	0	0	0	0	0	3	2	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter
g_BMS3Bbin11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_BMS3Bbin11;g_BMS3Bbin11
g_JAGDMS01	0	0	10	20	1	4	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_JAGDMS01;g_JAGDMS01
g_Corallococcus	0	0	17	9	0	4	3	0	2	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_Corallococcus
g_SCUK01	0	0	8	1	2	0	8	3	1	0	0	0	0	12	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA11579;g_SCUK01
g_UBA10329	0	0	7	11	1	8	1	0	0	0	0	0	0	7	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA10329;g_UBA10329
g_Paenibacillus D	1	0	3	3	4	1	3	0	0	0	0	0	1	1	18	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus D
g_Actinocrispum	0	0	1	5	1	12	7	0	6	0	0	0	0	2	1	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Actinocrispum
g_UBA3088	0	0	4	12	3	2	6	0	8	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3088;f_UBA3088;g_UBA3088
g_Pseudomonas B	0	0	6	2	2	7	1	0	4	0	0	5	0	6	2	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas B
g_CAG-884	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_RF39;f_UBA660;g_CAG-884
g_Unclassified_o_Chitinivibrionales	0	0	6	1	0	10	6	0	7	0	3	0	1	1	0	d_Bacteria;p_Fibrobacterota;c_Chitinivibrionia;o_Chitinivibrionales;f_Unclassified_o_Chitinivibrionales;g_Unclassified_o_Chitinivibrionales
g_DT-91	2	0	0	5	2	15	5	0	4	0	0	0	0	2	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_DT-91;g_DT-91
g_JAEEML01	0	0	0	18	0	8	6	0	1	0	0	0	0	2	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_JAEEML01;f_JAEEML01;g_JAEEML01
g_Onthocola A	0	0	6	17	0	3	2	0	0	0	0	0	0	7	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Onthocola A
g_Oscillochloris	0	0	2	6	0	18	3	0	0	0	0	0	0	6	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae;g_Oscillochloris
g_Unclassified_f_SG8-38	1	0	5	2	0	9	9	0	0	0	0	0	0	9	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_Unclassified_f_SG8-38
g_Methylomirabilis	0	0	1	6	2	5	4	0	6	0	0	0	0	10	1	d_Bacteria;p_Methylomirabilota;c_Methylomirabilia;o_Methylomirabilales;f_Methylomirabilaceae;g_Methylomirabilis
g_JAHIVH01	0	0	11	0	3	8	4	0	3	0	0	0	0	6	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_YD0425bin50;g_JAHIVH01
g_Haematobacter	0	0	0	0	0	0	0	0	0	0	0	1	0	0	33	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Haematobacter
g_JADGRF01	0	0	0	18	8	4	1	0	1	0	0	0	0	2	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JAFGIB01;g_JADGRF01
g_JABAZT01	0	0	23	0	0	5	6	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_UBA4473;f_UBA4473;g_JABAZT01
g_Aved-18	0	0	0	3	0	13	15	0	1	0	0	0	0	2	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Obscuribacterales;f_Obscuribacteraceae;g_Aved-18
g_Piscicoccus	10	0	0	0	0	0	0	0	0	0	0	9	1	0	14	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Piscicoccus
g_Extibacter	10	11	0	0	2	0	0	0	1	9	0	1	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Extibacter
g_WQXA01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanoperiomorbaceae;g_WQXA01
g_Actinopolymorpha	20	0	0	0	0	0	0	4	0	0	0	0	0	0	10	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Actinopolymorphaceae;g_Actinopolymorpha
g_Immundisolibacter	9	6	0	0	5	0	0	0	4	10	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Immundisolibacterales;f_Immundisolibacteraceae;g_Immundisolibacter
g_Wenzhouxiangella	0	0	18	2	0	0	6	0	7	0	0	0	0	1	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Wenzhouxiangellaceae;g_Wenzhouxiangella
g_UBA4416	1	0	10	4	1	4	1	0	11	0	0	0	0	2	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_B-17BO;g_UBA4416
g_Saccharimonas	0	0	0	0	0	0	0	0	1	2	0	1	1	0	29	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Saccharimonadaceae;g_Saccharimonas
g_Dyella B	0	0	0	5	0	7	5	0	0	0	0	0	0	3	14	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Dyella B
g_Xenobium	0	0	1	13	0	2	1	0	0	0	0	0	0	17	0	d_Bacteria;p_Eremiobacterota;c_Xenobia;o_Xenobiales;f_Xenobiaceae;g_Xenobium
g_GCA-2715965	0	0	14	1	0	5	0	0	1	0	0	0	0	13	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_GCA-2715965;g_GCA-2715965
g_CADCWO01	0	0	4	3	2	13	2	0	1	0	0	0	0	9	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Thermosynechococcales;f_Thermosynechococcaceae;g_CADCWO01
g_CADEEN01	0	0	7	5	0	10	1	0	1	0	0	0	0	10	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_CADEEN01
g_JAAAPF01	1	0	0	0	0	0	0	0	0	0	0	32	0	0	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Geminicoccales;f_Geminicoccaceae;g_JAAAPF01
g_Granulosicoccus	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Granulosicoccales;f_Granulosicoccaceae;g_Granulosicoccus
g_Arctic95D-9	0	0	2	17	1	6	2	0	5	0	0	0	0	1	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_DEV007;g_Arctic95D-9
g_Unclassified_c_Blastocatellia	0	0	3	11	0	15	1	0	0	0	0	0	0	4	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Unclassified_c_Blastocatellia;f_Unclassified_c_Blastocatellia;g_Unclassified_c_Blastocatellia
g_PALSA-1081	0	0	3	4	2	10	3	0	4	0	0	0	0	8	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Obscuribacterales;f_Obscuribacteraceae;g_PALSA-1081
g_CAIPTY01	0	0	4	7	2	8	4	0	0	0	0	0	0	9	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Pseudopelobacteraceae;g_CAIPTY01
g_SZUA-41	3	1	4	0	8	0	13	0	0	0	0	1	0	2	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SZUA-21;f_SZUA-21;g_SZUA-41
g_HY038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_HY038
g_Arthrobacter C	4	0	0	0	0	0	0	0	0	0	2	2	0	0	25	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter C
g_Unclassified_o_Mycoplasmatales	0	0	0	0	1	0	1	4	0	4	0	19	3	0	1	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Unclassified_o_Mycoplasmatales;g_Unclassified_o_Mycoplasmatales
g_Desulfobulbus C	6	5	0	0	3	0	0	0	12	7	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfobulbaceae;g_Desulfobulbus C
g_Antrihabitans	0	2	18	0	1	6	0	0	5	0	0	0	0	1	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Antrihabitans
g_CFBP-8762	0	0	0	0	0	0	0	0	0	0	0	8	0	0	25	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_CFBP-8762
g_Glycomyces	3	1	0	0	0	0	0	0	3	8	0	3	0	0	15	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Glycomyces
g_Unclassified_f_Salinicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Salinicoccaceae;g_Unclassified_f_Salinicoccaceae
g_Unclassified_f_Egibacteraceae	3	1	4	2	6	0	4	1	1	0	1	3	0	4	3	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Egibacteraceae;g_Unclassified_f_Egibacteraceae
g_BG8	0	0	0	0	0	0	0	0	0	0	0	14	1	0	18	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_BG8
g_CAG-485	0	0	21	3	1	1	4	0	0	0	3	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_CAG-485
g_DTU098	0	0	6	19	0	1	2	0	3	0	0	0	0	2	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Desulfotomaculales;f_Pelotomaculaceae;g_DTU098
g_Promineofilum	0	0	2	9	1	5	0	0	2	0	1	0	0	13	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Promineofilales;f_Promineofilaceae;g_Promineofilum
g_SKIU01	0	0	5	0	0	9	1	0	2	0	0	0	0	16	0	d_Bacteria;p_Patescibacteria;c_JAEDAM01;o_Absconditabacterales;f_X112;g_SKIU01
g_Izhakiella	0	0	0	0	0	0	0	0	0	0	26	0	7	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Izhakiella
g_Basfia	0	0	0	1	1	0	2	0	4	0	13	12	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Basfia
g_CAIKVZ01	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_CAIKVZ01
g_Epibacterium	0	0	0	0	0	0	0	0	0	0	0	31	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Epibacterium
g_Ancyclobacter A	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Ancyclobacter A
g_GCA-2770975	0	0	7	0	1	6	10	0	0	0	2	0	0	7	0	d_Bacteria;p_Cyanobacteria;c_Sericytochromatia;o_UBA7694;f_UBA7694;g_GCA-2770975
g_SCUD01	0	0	12	10	0	9	0	0	2	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Steroidobacterales;f_Steroidobacteraceae;g_SCUD01
g_BS750m-G10	0	0	8	4	3	9	3	0	0	0	0	0	0	6	0	d_Bacteria;p_KSB1;c_UBA2214;o_AABM5-25-91;f_AABM5-25-91;g_BS750m-G10
g_Unclassified_f_Acidobacteriaceae	0	0	0	0	0	1	0	24	0	0	4	0	1	0	2	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_Acidobacteriaceae;g_Unclassified_f_Acidobacteriaceae
g_Eoetvoesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Eoetvoesia
g_JACDGB01	1	0	5	7	4	1	1	0	2	0	0	0	0	11	0	d_Bacteria;p_Actinobacteriota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_JACDGB01
g_Unclassified_f_Aestuariivirgaceae	0	0	0	0	0	0	0	0	0	0	0	8	0	0	24	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Aestuariivirgaceae;g_Unclassified_f_Aestuariivirgaceae
g_CAIXEA01	1	1	0	0	0	0	0	0	3	6	0	7	0	0	14	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_CAIXEA01
g_Opi-474	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae;g_Opi-474
g_Chryseolinea	1	0	13	3	0	6	1	0	0	0	0	7	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_Chryseolinea
g_Chlorobaculum	1	0	0	0	0	0	0	0	0	0	0	0	2	0	29	d_Bacteria;p_Bacteroidota;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobaculum
g_GCA-2724185	0	0	3	11	2	5	7	0	3	0	0	0	0	1	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_UBA868;g_GCA-2724185
g_Salinivibrio	0	0	0	0	0	0	0	0	0	0	0	0	2	0	30	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Vibrionaceae;g_Salinivibrio
g_Sulfurimonas	0	0	1	6	1	0	0	0	0	0	0	0	0	24	0	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurimonadaceae;g_Sulfurimonas
g_Thioalkalivibrio B	0	0	7	10	0	6	3	0	0	0	0	0	0	6	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Thioalkalivibrionaceae;g_Thioalkalivibrio B
g_Caenibius	0	0	0	0	0	0	0	0	0	0	0	30	0	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Caenibius
g_QUBU01	3	0	0	0	0	0	0	2	0	0	0	27	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_GCA-2729495;f_GCA-2729495;g_QUBU01
g_Tardibacter	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Tardibacter
g_JACOMS01	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Maricaulaceae;g_JACOMS01
g_CAHJWT01	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_CAHJWT01
g_CAJAQL01	0	0	1	1	0	7	1	0	0	0	0	0	0	22	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA6257;f_2-01-FULL-56-20;g_CAJAQL01
g_SHZL01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_SZUA-36;g_SHZL01
g_3-1-20CM-2-70-9	6	7	4	0	5	0	5	0	0	3	0	0	0	2	0	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_P2-11E;f_P2-11E;g_3-1-20CM-2-70-9
g_DT-111	6	4	0	1	5	0	6	0	1	1	0	3	0	2	3	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_DT-111
g_RFOM01	0	0	0	0	0	1	0	0	0	0	16	4	3	7	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Silvanigrellales;f_Silvanigrellaceae;g_RFOM01
g_Arthrobacter F	2	0	1	0	2	1	5	0	1	3	0	0	1	0	15	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter F
g_Desulfopila	0	0	6	4	1	2	4	0	10	0	0	0	0	4	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfocapsaceae;g_Desulfopila
g_JADJKB01	0	0	4	2	3	6	1	0	0	0	0	0	0	7	8	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_JADJKB01
g_JADFXM01	4	0	4	7	0	5	2	0	3	0	0	0	1	0	5	d_Bacteria;p_Riflebacteria;c_Ozemobacteria;o_Ozemobacterales;f_Ozemobacteraceae;g_JADFXM01
g_Bog-752	0	0	0	0	0	0	0	0	3	0	0	0	0	0	28	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_UBA2241;f_UBA2241;g_Bog-752
g_Unclassified_f_Aeromonadaceae	0	0	0	0	0	0	0	0	0	0	1	1	0	0	29	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Unclassified_f_Aeromonadaceae
g_Mt11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae;g_Mt11
g_UBA3637	6	5	2	0	3	0	1	0	6	5	1	1	0	0	1	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_UBA3637;g_UBA3637
g_Eubacterium G	0	0	1	0	12	0	0	0	0	0	0	0	0	3	15	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Eubacterium G
g_Enterocloster	1	4	2	1	3	2	7	1	0	0	3	0	0	7	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Enterocloster
g_Roseiflexus	4	13	1	2	1	0	0	0	1	7	0	0	1	0	1	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Roseiflexaceae;g_Roseiflexus
g_Marseille-P2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Marseille-P2935
g_Arsenophonus	0	0	0	0	0	0	0	0	0	0	16	8	7	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Arsenophonus
g_Conchiformibius	0	0	0	0	0	0	3	2	0	0	20	6	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae;g_Conchiformibius
g_Haemophilus E	0	0	0	0	0	0	5	1	0	0	9	16	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Haemophilus E
g_Rodentibacter	0	0	0	0	1	0	1	0	0	0	10	19	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Rodentibacter
g_Unclassified_c_Saccharimonadia	0	0	8	0	1	1	2	0	11	0	0	0	0	8	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Unclassified_c_Saccharimonadia;f_Unclassified_c_Saccharimonadia;g_Unclassified_c_Saccharimonadia
g_21-14-0-20-44-7	0	0	15	1	1	3	2	0	6	0	0	0	0	3	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_21-14-0-20-44-7;g_21-14-0-20-44-7
g_Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_Tissierella
g_JAAYCT01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Saccharofermentanaceae;g_JAAYCT01
g_Gellertiella	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Gellertiella
g_Palsa-965	0	0	1	0	2	4	8	0	7	0	0	0	0	8	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_Palsa-965;g_Palsa-965
g_GCA-2729595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Flammeovirgaceae;g_GCA-2729595
g_Fusibacter A	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Acidaminobacteraceae;g_Fusibacter A
g_Duodenibacillus	0	0	0	0	0	0	0	0	0	0	0	4	0	0	26	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Duodenibacillus
g_PCC7113	10	10	0	0	0	0	1	0	1	7	0	0	1	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Coleofasciculaceae;g_PCC7113
g_Eggerthella	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Eggerthella
g_JAAYYZ01	0	0	15	0	0	4	2	0	7	0	0	0	0	2	0	d_Bacteria;p_Hydrogenedentota;c_Hydrogenedentia;o_Hydrogenedentiales;f_CAITNO01;g_JAAYYZ01
g_M0108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;g_M0108
g_Unclassified_f_UBA9968	0	0	15	1	2	0	2	0	2	0	0	0	0	8	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968;g_Unclassified_f_UBA9968
g_RPRI01	0	0	13	0	1	3	2	0	2	0	0	0	0	9	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_RPRI01;g_RPRI01
g_Pseudobacteriovorax	0	0	11	6	2	2	4	0	0	0	0	0	0	5	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Oligoflexales;f_Oligoflexaceae;g_Pseudobacteriovorax
g_JAADEN01	0	0	0	10	0	15	1	0	1	0	0	0	0	3	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_DRMV01;g_JAADEN01
